Chromosome Physical_Pos cM/Mb deCODE
22 26178247 0.0 14.2921
22 26178581 0.0 14.2921
22 26179042 0.0 14.2921
22 26179312 0.0 14.2921
22 26179467 0.0 14.2921
22 26179922 0.0 14.2921
22 26180032 0.0 14.2921
22 26180170 0.0 14.2921
22 26180196 0.0 14.2921
22 26180538 0.0 14.2921
22 26181594 0.0 14.2921
22 26183417 0.0 14.2921
22 26183531 0.0 14.2921
22 26183851 0.0 14.2921
22 26184205 0.0 14.2921
22 26184370 0.0 14.2921
22 26185235 0.0 14.2921
22 26185291 0.0 14.2921
22 26185636 0.0 14.2921
22 26186191 0.0 14.2921
22 26186598 0.0 14.2921
22 26186610 0.0 14.2921
22 26187003 0.0 14.2921
22 26188232 0.0813669650120154 14.2922
22 26188834 0.0 14.2922
22 26189026 0.0 14.2922
22 26189346 0.0 14.2922
22 26189657 0.0 14.2922
22 26190453 0.0 14.2922
22 26190872 0.0 14.2922
22 26190915 0.0 14.2922
22 26191081 0.0 14.2922
22 26191160 0.0 14.2922
22 26192077 0.0 14.2922
22 26192675 0.0 14.2922
22 26193824 0.0 14.2922
22 26193982 0.0 14.2922
22 26194458 0.0 14.2922
22 26194941 0.0 14.2922
22 26195430 0.0 14.2922
22 26195440 0.0 14.2922
22 26195481 0.0 14.2922
22 26196057 0.0 14.2922
22 26196260 0.0 14.2922
22 26196349 0.0 14.2922
22 26196708 0.0 14.2922
22 26197034 0.0 14.2922
22 26197283 0.0 14.2922
22 26197500 0.0 14.2922
22 26197805 0.0 14.2922
22 26197978 0.0 14.2922
22 26198101 0.0 14.2922
22 26198390 0.0 14.2922
22 26199849 0.0 14.2922
22 26200073 0.0 14.2922
22 26200278 0.0 14.2922
22 26200858 0.0 14.2922
22 26200904 0.0 14.2922
22 26201172 0.0 14.2922
22 26201275 0.0 14.2922
22 26201351 0.0 14.2922
22 26201794 0.0 14.2922
22 26202070 0.0 14.2922
22 26202100 0.0 14.2922
22 26202207 0.0 14.2922
22 26202258 0.0 14.2922
22 26202285 0.0 14.2922
22 26202416 0.0 14.2922
22 26202582 0.0 14.2922
22 26202598 0.0 14.2922
22 26202924 0.0 14.2922
22 26203690 0.0 14.2922
22 26203759 0.0 14.2922
22 26203762 0.0 14.2922
22 26204093 0.0 14.2922
22 26204179 0.0 14.2922
22 26204184 0.0 14.2922
22 26204552 0.0 14.2922
22 26204776 0.0 14.2922
22 26204863 0.0 14.2922
22 26204919 0.0 14.2922
22 26205109 0.0 14.2922
22 26205347 0.0 14.2922
22 26205609 0.0 14.2922
22 26205634 0.0 14.2922
22 26205774 0.0 14.2922
22 26205945 0.0 14.2922
22 26206887 0.0 14.2922
22 26206959 0.0 14.2922
22 26207910 0.0 14.2922
22 26208093 0.0 14.2922
22 26208208 0.0 14.2922
22 26208384 0.0 14.2922
22 26209476 0.0 14.2922
22 26209553 0.0 14.2922
22 26209678 0.0 14.2922
22 26210850 0.0 14.2922
22 26212226 0.0 14.2922
22 26213574 0.0 14.2922
22 26213684 0.0 14.2922
22 26214942 0.0 14.2922
22 26215263 0.0 14.2922
22 26216160 0.0 14.2922
22 26216360 0.0 14.2922
22 26216843 0.0 14.2922
22 26218164 0.0 14.2922
22 26218305 18.439716312064153 14.2948
22 26219605 18.615384615384958 14.319
22 26219764 0.0 14.319
22 26220637 0.0 14.319
22 26221770 0.0 14.319
22 26222056 0.0 14.319
22 26222247 0.0 14.319
22 26222454 0.0 14.319
22 26222505 0.0 14.319
22 26223107 0.0 14.319
22 26223211 0.0 14.319
22 26224096 0.0 14.319
22 26224632 0.0 14.319
22 26225298 16.966966966964765 14.3303
22 26225384 16.279069767445232 14.3317
22 26226309 16.972972972973743 14.3474
22 26226432 17.073170731710853 14.3495
22 26226630 17.171717171713038 14.3529
22 26226748 16.949152542378542 14.3549
22 26226815 16.417910447749442 14.356
22 26226840 16.000000000033765 14.3564
22 26226935 16.84210526313734 14.357999999999999
22 26227039 17.307692307703213 14.3598
22 26227108 0.0 14.3598
22 26227179 0.0 14.3598
22 26227292 0.0 14.3598
22 26227767 0.0 14.3598
22 26227936 14.2011834319511 14.3622
22 26228540 14.403973509935495 14.3709
22 26228797 14.007782101162316 14.3745
22 26229142 14.492753623190673 14.3795
22 26229211 14.492753623180374 14.3805
22 26229502 14.08934707904159 14.3846
22 26230559 4.257332071900089 14.3891
22 26230640 3.703703703717002 14.3894
22 26231312 4.166666666667529 14.3922
22 26231597 4.210526315785894 14.3934
22 26231951 4.237288135593381 14.3949
22 26232110 4.402515723271352 14.3956
22 26232271 4.347826086957422 14.3963
22 26232527 3.906249999997835 14.3973
22 26232616 4.494382022481395 14.3977
22 26233110 4.251012145749868 14.3998
22 26233304 4.123711340205731 14.4006
22 26233343 5.128205128193176 14.4008
22 26234080 4.206241519674194 14.4039
22 26234498 4.066985645932035 14.4056
22 26234604 4.716981132081236 14.4061
22 26234918 4.140127388536698 14.4074
22 26235417 4.208416833664646 14.4095
22 26235594 0.0 14.4095
22 26236128 0.0 14.4095
22 26236285 0.0 14.4095
22 26236791 0.0 14.4095
22 26237416 0.0 14.4095
22 26237700 0.0 14.4095
22 26237781 0.0 14.4095
22 26237826 0.0 14.4095
22 26239608 0.0 14.4095
22 26239850 0.0 14.4095
22 26239906 0.0 14.4095
22 26239950 0.0 14.4095
22 26240234 0.0 14.4095
22 26240692 0.0 14.4095
22 26240999 0.0 14.4095
22 26241580 0.0 14.4095
22 26241683 0.0 14.4095
22 26241771 0.0 14.4095
22 26241897 0.0 14.4095
22 26241928 0.0 14.4095
22 26241994 0.0 14.4095
22 26242521 0.0 14.4095
22 26245038 0.0 14.4095
22 26245178 0.0 14.4095
22 26245736 0.0 14.4095
22 26245805 0.0 14.4095
22 26245833 0.0 14.4095
22 26245987 0.0 14.4095
22 26246224 0.0 14.4095
22 26246287 0.0 14.4095
22 26247456 0.0 14.4095
22 26247607 0.0 14.4095
22 26247854 0.0 14.4095
22 26248678 0.0 14.4095
22 26248687 0.0 14.4095
22 26248998 0.0 14.4095
22 26249277 0.0 14.4095
22 26249312 0.0 14.4095
22 26249849 0.0 14.4095
22 26249927 0.0 14.4095
22 26250110 0.0 14.4095
22 26250235 0.0 14.4095
22 26250248 0.0 14.4095
22 26250271 0.0 14.4095
22 26250645 0.0 14.4095
22 26252865 0.0 14.4095
22 26252944 0.0 14.4095
22 26253978 0.0 14.4095
22 26254041 0.0 14.4095
22 26254248 0.0 14.4095
22 26254256 0.0 14.4095
22 26254975 1.1126564673155936 14.4103
22 26256074 1.1828935395819136 14.4116
22 26256559 1.237113402062635 14.4122
22 26257761 1.1647254575709567 14.4136
22 26259791 1.133004926108359 14.4159
22 26259911 1.6666666666627823 14.4161
22 26260052 0.7092198581543754 14.4162
22 26260606 1.2635379061374457 14.4169
22 26260775 1.183431952659964 14.4171
22 26262855 1.153846153846027 14.4195
22 26264913 1.1661807580182275 14.4219
22 26265109 1.020408163262928 14.4221
22 26265711 1.1627906976746594 14.4228
22 26266134 1.1820330969239592 14.4233
22 26266391 17.120622568094955 14.4277
22 26266482 17.582417582415644 14.4293
22 26266939 17.067833698029727 14.4371
22 26267759 0.0 14.4371
22 26268340 0.0 14.4371
22 26268413 0.0 14.4371
22 26268463 0.0 14.4371
22 26268946 1.0351966873718657 14.4376
22 26270206 0.9523809523815524 14.4388
22 26270464 1.1627906976717086 14.4391
22 26270632 1.190476190473416 14.4393
22 26270757 0.7999999999981355 14.4394
22 26270918 0.6211180124319459 14.4395
22 26271220 0.9933774834413934 14.4398
22 26271240 4.999999999988347 14.4399
22 26271505 0.7547169811303166 14.4401
22 26272270 1.045751633986813 14.4409
22 26272460 1.0526315789542644 14.4411
22 26273049 0.8488964346329961 14.4416
22 26273202 1.3071895424922237 14.4418
22 26273836 0.9463722397454285 14.4424
22 26273850 0.0 14.4424
22 26273893 2.3255813953847277 14.4425
22 26274949 0.9469696969691721 14.4435
22 26275014 1.5384615384579532 14.4436
22 26275161 0.0 14.4436
22 26275460 0.0 14.4436
22 26275549 0.0 14.4436
22 26275888 0.0 14.4436
22 26276188 0.0 14.4436
22 26276449 0.0 14.4436
22 26276870 0.0 14.4436
22 26277029 0.0 14.4436
22 26277148 0.0 14.4436
22 26277507 0.0 14.4436
22 26277555 0.0 14.4436
22 26277720 40.000000000003666 14.4502
22 26277937 40.09216589861412 14.4589
22 26278128 39.79057591623063 14.4665
22 26278175 40.42553191491279 14.4684
22 26278427 66.66666666666637 14.4852
22 26278431 175.00000000003624 14.4859
22 26278468 156.7567567567275 14.4917
22 26278679 156.39810426540035 14.5247
22 26278694 226.66666666673052 14.5281
22 26279964 229.3700787401572 14.8194
22 26280462 229.31726907630585 14.9336
22 26280942 0.0 14.9336
22 26281116 56.321839080461224 14.9434
22 26281210 56.38297872340514 14.9487
22 26281398 56.38297872340514 14.9593
22 26281917 56.26204238920895 14.9885
22 26282049 56.81818181817051 14.995999999999999
22 26283020 56.333676622041395 15.0507
22 26283714 2.305475504322513 15.0523
22 26283975 2.298850574707286 15.0529
22 26284108 3.007518796998828 15.0533
22 26284669 2.3172905525856025 15.0546
22 26284775 1.8867924528257913 15.0548
22 26285639 2.430555555556059 15.0569
22 26285895 2.3437499999945377 15.0575
22 26288968 2.3429873088190636 15.0647
22 26290055 2.2999080036793953 15.0672
22 26290588 2.4390243902448834 15.0685
22 26290723 0.0 15.0685
22 26290737 0.0 15.0685
22 26290851 0.0 15.0685
22 26291757 0.0 15.0685
22 26291985 0.0 15.0685
22 26292607 0.0 15.0685
22 26292659 0.0 15.0685
22 26292808 0.0 15.0685
22 26292875 0.0 15.0685
22 26293153 0.0 15.0685
22 26293241 0.0 15.0685
22 26293877 0.0 15.0685
22 26294124 0.0 15.0685
22 26294507 0.0 15.0685
22 26294513 0.0 15.0685
22 26295033 0.0 15.0685
22 26295659 0.0 15.0685
22 26296031 0.0 15.0685
22 26296347 0.0 15.0685
22 26297194 0.0 15.0685
22 26297407 0.0 15.0685
22 26297490 0.0 15.0685
22 26297595 0.0 15.0685
22 26298162 0.0 15.0685
22 26298429 0.0 15.0685
22 26298754 0.0 15.0685
22 26298874 0.0 15.0685
22 26299266 0.0 15.0685
22 26299346 0.0 15.0685
22 26300480 0.0 15.0685
22 26300642 0.0 15.0685
22 26301118 0.0 15.0685
22 26301517 0.0 15.0685
22 26302733 0.0 15.0685
22 26303136 0.0 15.0685
22 26303489 0.0 15.0685
22 26303610 0.0 15.0685
22 26303814 0.0 15.0685
22 26304057 0.0 15.0685
22 26304988 0.0 15.0685
22 26305237 0.0 15.0685
22 26305281 0.0 15.0685
22 26305307 0.0 15.0685
22 26305389 0.0 15.0685
22 26305682 0.0 15.0685
22 26305873 0.0 15.0685
22 26306022 0.0 15.0685
22 26306095 0.0 15.0685
22 26306163 0.0 15.0685
22 26306750 0.0 15.0685
22 26307408 0.0 15.0685
22 26308236 0.0 15.0685
22 26308720 0.0 15.0685
22 26309139 0.0 15.0685
22 26309169 0.0 15.0685
22 26311081 0.0 15.0685
22 26311221 0.0 15.0685
22 26312145 0.0 15.0685
22 26312260 0.0 15.0685
22 26312277 0.0 15.0685
22 26313745 0.0 15.0685
22 26314421 0.0 15.0685
22 26315117 0.0 15.0685
22 26315527 0.0 15.0685
22 26316016 0.0 15.0685
22 26316132 0.0 15.0685
22 26316455 0.0 15.0685
22 26316491 0.0 15.0685
22 26318002 0.0 15.0685
22 26318236 0.0 15.0685
22 26318563 0.0 15.0685
22 26319112 0.0 15.0685
22 26319391 4.659498207887179 15.0698
22 26320015 4.80769230769249 15.0728
22 26321051 4.729729729728994 15.0777
22 26322734 4.693998811645486 15.0856
22 26323889 4.761904761905968 15.0911
22 26324497 4.605263157892769 15.0939
22 26324616 5.042016806725865 15.0945
22 26324753 4.37956204379838 15.0951
22 26325203 4.888888888889338 15.0973
22 26325360 7.643312101904329 15.0985
22 26326132 7.772020725388895 15.1045
22 26326313 7.734806629835855 15.1059
22 26327243 7.634408602149935 15.113
22 26327263 10.000000000065512 15.1132
22 26328932 7.7291791491901485 15.1261
22 26329339 7.616707616711688 15.1292
22 26329516 7.9096045197656135 15.1306
22 26330370 7.728337236534666 15.1372
22 26330475 49.523809523812524 15.1424
22 26331185 48.8732394366184 15.1771
22 26331264 0.0 15.1771
22 26331350 0.0 15.1771
22 26331733 0.0 15.1771
22 26333515 0.0 15.1771
22 26333551 0.0 15.1771
22 26333966 0.0 15.1771
22 26334630 0.0 15.1771
22 26334683 0.0 15.1771
22 26335106 0.0 15.1771
22 26335299 0.0 15.1771
22 26335434 0.0 15.1771
22 26335739 0.0 15.1771
22 26335966 0.0 15.1771
22 26335980 0.0 15.1771
22 26337911 0.0 15.1771
22 26340851 0.0 15.1771
22 26342529 0.0 15.1771
22 26343593 0.0 15.1771
22 26343805 0.0 15.1771
22 26344024 0.0 15.1771
22 26344596 0.0 15.1771
22 26345067 0.0 15.1771
22 26345222 0.0 15.1771
22 26345241 0.0 15.1771
22 26345426 0.0 15.1771
22 26345603 0.0 15.1771
22 26345617 0.0 15.1771
22 26345809 0.0 15.1771
22 26346108 0.0 15.1771
22 26346440 0.0 15.1771
22 26347339 0.0 15.1771
22 26347844 0.0 15.1771
22 26348574 0.0 15.1771
22 26348960 0.0 15.1771
22 26349063 0.0 15.1771
22 26349097 0.0 15.1771
22 26349434 0.0 15.1771
22 26349933 0.0 15.1771
22 26350103 20.58823529412191 15.1806
22 26350561 20.305676855894415 15.1899
22 26354655 20.39570102589174 15.2734
22 26354675 9.999999999976694 15.2736
22 26356521 7.583965330443849 15.2876
22 26359733 7.565379825653864 15.3119
22 26359777 6.8181818182063 15.3122
22 26361327 0.0 15.3122
22 26362534 0.0 15.3122
22 26364348 0.0 15.3122
22 26369358 0.0 15.3122
22 26369934 0.0 15.3122
22 26370048 0.0 15.3122
22 26371211 0.0 15.3122
22 26371363 0.0 15.3122
22 26371614 0.0 15.3122
22 26371626 0.0 15.3122
22 26372513 0.0 15.3122
22 26375073 0.0 15.3122
22 26376077 11.653386454182648 15.3239
22 26376541 11.422413793103626 15.3292
22 26376703 11.72839506172299 15.3311
22 26376995 11.643835616441637 15.3345
22 26378073 11.595547309834012 15.347000000000001
22 26379782 11.585722644820518 15.3668
22 26379837 10.909090909097781 15.3674
22 26379969 11.363636363636793 15.3689
22 26380032 0.0 15.3689
22 26380058 0.0 15.3689
22 26380079 0.0 15.3689
22 26380389 0.0 15.3689
22 26380870 0.0 15.3689
22 26381974 0.0 15.3689
22 26382004 0.0 15.3689
22 26382195 0.0 15.3689
22 26382534 0.0 15.3689
22 26382764 0.0 15.3689
22 26382799 0.0 15.3689
22 26382859 0.0 15.3689
22 26383194 0.0 15.3689
22 26383274 0.0 15.3689
22 26383336 0.0 15.3689
22 26384470 0.0 15.3689
22 26384564 0.0 15.3689
22 26384754 0.0 15.3689
22 26385027 0.0 15.3689
22 26386020 0.0 15.3689
22 26386199 0.0 15.3689
22 26386720 0.0 15.3689
22 26386770 0.0 15.3689
22 26387045 0.0 15.3689
22 26387064 0.0 15.3689
22 26387299 0.0 15.3689
22 26387738 0.0 15.3689
22 26388119 0.0 15.3689
22 26388144 0.0 15.3689
22 26388190 0.0 15.3689
22 26388304 0.0 15.3689
22 26388337 0.0 15.3689
22 26388548 0.0 15.3689
22 26388706 0.0 15.3689
22 26388733 0.0 15.3689
22 26388897 0.0 15.3689
22 26389087 0.0 15.3689
22 26389349 0.0 15.3689
22 26389510 0.0 15.3689
22 26389846 0.0 15.3689
22 26390262 0.0 15.3689
22 26390659 0.0 15.3689
22 26390697 0.0 15.3689
22 26390903 0.0 15.3689
22 26390999 0.0 15.3689
22 26391283 0.0 15.3689
22 26391634 0.0 15.3689
22 26391811 0.0 15.3689
22 26391848 0.0 15.3689
22 26392172 0.0 15.3689
22 26392234 0.0 15.3689
22 26392705 0.0 15.3689
22 26392729 0.0 15.3689
22 26392874 0.0 15.3689
22 26392946 0.0 15.3689
22 26392981 0.0 15.3689
22 26394587 0.0 15.3689
22 26394694 0.0 15.3689
22 26394724 0.0 15.3689
22 26394982 0.0 15.3689
22 26395066 0.0 15.3689
22 26395274 0.0 15.3689
22 26395302 0.0 15.3689
22 26395647 0.0 15.3689
22 26396092 0.0 15.3689
22 26396280 0.0 15.3689
22 26396647 0.0 15.3689
22 26396954 10.097719869706452 15.372
22 26397304 10.28571428571569 15.3756
22 26397504 9.999999999994458 15.3776
22 26397641 9.489051094894329 15.3789
22 26398785 10.139860139859799 15.3905
22 26399432 10.04636785162417 15.397
22 26399679 0.0 15.397
22 26400185 0.0 15.397
22 26400319 0.0 15.397
22 26400335 0.0 15.397
22 26401695 0.0 15.397
22 26402469 0.0 15.397
22 26402623 0.0 15.397
22 26402806 0.0 15.397
22 26402839 0.0 15.397
22 26402914 0.0 15.397
22 26403268 0.0 15.397
22 26403488 0.0 15.397
22 26403599 0.0 15.397
22 26404101 0.0 15.397
22 26404375 0.0 15.397
22 26405073 0.0 15.397
22 26405526 0.0 15.397
22 26405946 0.0 15.397
22 26406136 0.0 15.397
22 26406382 0.0 15.397
22 26406851 0.0 15.397
22 26406991 0.0 15.397
22 26407134 0.0 15.397
22 26407652 0.0 15.397
22 26407957 0.0 15.397
22 26408060 0.0 15.397
22 26408234 0.0 15.397
22 26408660 0.0 15.397
22 26408727 0.0 15.397
22 26409036 0.0 15.397
22 26410624 0.0 15.397
22 26411768 0.0 15.397
22 26412011 0.0 15.397
22 26412755 0.0 15.397
22 26412923 0.0 15.397
22 26415084 0.0 15.397
22 26415294 0.0 15.397
22 26415475 0.0 15.397
22 26415565 0.0 15.397
22 26416037 0.0 15.397
22 26416079 0.0 15.397
22 26416570 0.0 15.397
22 26417956 25.468975468975067 15.4323
22 26418568 0.0 15.4323
22 26419808 0.0 15.4323
22 26420497 67.63425253991255 15.4789
22 26421333 67.58373205741599 15.5354
22 26421591 67.82945736434137 15.5529
22 26421793 67.32673267326871 15.5665
22 26422287 67.61133603238932 15.5999
22 26422405 67.79661016949912 15.6079
22 26422980 67.65217391304337 15.6468
22 26423124 0.0 15.6468
22 26423477 0.0 15.6468
22 26424404 0.0 15.6468
22 26425144 0.0 15.6468
22 26425187 0.0 15.6468
22 26425299 0.0 15.6468
22 26425772 0.0 15.6468
22 26426940 0.0 15.6468
22 26427848 0.0 15.6468
22 26428221 0.0 15.6468
22 26429185 0.0 15.6468
22 26429336 0.0 15.6468
22 26429442 0.0 15.6468
22 26430323 0.0 15.6468
22 26430456 0.0 15.6468
22 26430746 0.0 15.6468
22 26431001 0.0 15.6468
22 26431753 0.0 15.6468
22 26431850 0.0 15.6468
22 26431988 0.0 15.6468
22 26432526 0.0 15.6468
22 26432705 0.0 15.6468
22 26432820 0.0 15.6468
22 26433054 0.0 15.6468
22 26433170 0.0 15.6468
22 26433521 0.0 15.6468
22 26434555 0.0 15.6468
22 26434963 0.0 15.6468
22 26435435 0.0 15.6468
22 26435508 0.0 15.6468
22 26435541 0.0 15.6468
22 26435622 0.0 15.6468
22 26436287 0.0 15.6468
22 26436401 0.0 15.6468
22 26436500 0.0 15.6468
22 26436514 0.0 15.6468
22 26436541 0.0 15.6468
22 26436716 0.0 15.6468
22 26436721 0.0 15.6468
22 26437025 0.0 15.6468
22 26437809 0.0 15.6468
22 26437821 0.0 15.6468
22 26438107 0.0 15.6468
22 26438410 0.0 15.6468
22 26438495 0.0 15.6468
22 26438563 0.0 15.6468
22 26440704 0.0 15.6468
22 26441768 0.0 15.6468
22 26441882 0.0 15.6468
22 26442107 0.0 15.6468
22 26442322 0.0 15.6468
22 26443940 0.0 15.6468
22 26444642 0.0 15.6468
22 26445388 0.0 15.6468
22 26445427 0.0 15.6468
22 26446173 0.0 15.6468
22 26446366 0.0 15.6468
22 26446611 0.0 15.6468
22 26446724 0.0 15.6468
22 26447740 0.0 15.6468
22 26448197 0.0 15.6468
22 26448643 0.0 15.6468
22 26448746 0.0 15.6468
22 26449645 0.0 15.6468
22 26449949 0.0 15.6468
22 26453030 0.0 15.6468
22 26454595 0.0 15.6468
22 26455216 0.0 15.6468
22 26455559 47.52186588921083 15.6631
22 26456367 47.64851485148402 15.7016
22 26457784 47.56527875794002 15.769
22 26458134 47.428571428572546 15.7856
22 26458388 47.63779527559142 15.7977
22 26459298 9.450549450548898 15.8063
22 26460717 9.513742071881968 15.8198
22 26461173 9.42982456140101 15.8241
22 26462391 9.44170771756966 15.8356
22 26463024 9.47867298578235 15.8416
22 26463027 33.333333333255645 15.8417
22 26463467 9.318181818184325 15.8458
22 26463895 9.579439252334875 15.8499
22 26464037 9.15492957746847 15.8512
22 26464388 9.401709401707732 15.8545
22 26465266 9.567198177676495 15.8629
22 26465685 9.307875894987571 15.8668
22 26466235 9.454545454546027 15.872
22 26466645 9.512195121950713 15.8759
22 26466765 9.166666666674908 15.877
22 26467382 9.562398703401433 15.8829
22 26469229 9.474824038982172 15.9004
22 26469735 9.486166007907602 15.9052
22 26470198 9.287257019435984 15.9095
22 26471002 9.57711442786047 15.9172
22 26471046 9.090909090928276 15.9176
22 26472006 9.47916666666678 15.9267
22 26472646 0.0 15.9267
22 26473392 0.0 15.9267
22 26474305 0.0 15.9267
22 26474630 0.0 15.9267
22 26474659 0.0 15.9267
22 26475259 0.0 15.9267
22 26476063 0.0 15.9267
22 26476250 0.0 15.9267
22 26476707 0.0 15.9267
22 26477288 0.0 15.9267
22 26479745 0.0 15.9267
22 26479951 0.0 15.9267
22 26480783 0.0 15.9267
22 26481318 0.0 15.9267
22 26482842 0.0 15.9267
22 26483608 0.0 15.9267
22 26484207 0.0 15.9267
22 26484428 0.0 15.9267
22 26484668 0.0 15.9267
22 26484948 0.0 15.9267
22 26485012 0.0 15.9267
22 26485668 0.0 15.9267
22 26485870 0.0 15.9267
22 26486438 0.0 15.9267
22 26487166 0.0 15.9267
22 26487206 0.0 15.9267
22 26487217 0.0 15.9267
22 26487672 0.0 15.9267
22 26488031 0.0 15.9267
22 26488446 0.0 15.9267
22 26488650 0.0 15.9267
22 26489574 0.0 15.9267
22 26490203 0.0 15.9267
22 26490985 0.0 15.9267
22 26491112 0.0 15.9267
22 26491170 0.0 15.9267
22 26491793 0.0 15.9267
22 26492660 0.0 15.9267
22 26492958 0.0 15.9267
22 26494514 0.0 15.9267
22 26494612 0.0 15.9267
22 26494893 0.0 15.9267
22 26495865 0.0 15.9267
22 26496354 0.0 15.9267
22 26496622 0.0 15.9267
22 26497107 0.0 15.9267
22 26497371 0.0 15.9267
22 26498721 0.0 15.9267
22 26498890 0.0 15.9267
22 26499033 0.0 15.9267
22 26500384 0.0 15.9267
22 26500417 0.0 15.9267
22 26500958 0.0 15.9267
22 26501277 0.0 15.9267
22 26501884 0.0 15.9267
22 26502096 0.0 15.9267
22 26502155 0.0 15.9267
22 26502509 0.0 15.9267
22 26503159 0.0 15.9267
22 26503561 0.0 15.9267
22 26503569 0.0 15.9267
22 26503605 0.0 15.9267
22 26503756 0.0 15.9267
22 26503944 0.0 15.9267
22 26504002 0.0 15.9267
22 26504037 0.0 15.9267
22 26504056 0.0 15.9267
22 26504140 0.0 15.9267
22 26504602 0.0 15.9267
22 26504839 0.0 15.9267
22 26504923 0.0 15.9267
22 26505218 0.0 15.9267
22 26505638 0.0 15.9267
22 26505859 0.0 15.9267
22 26505955 0.0 15.9267
22 26506868 0.0 15.9267
22 26507446 0.0 15.9267
22 26507645 0.0 15.9267
22 26508461 2.8186274509803537 15.929
22 26508521 1.6666666666627823 15.9291
22 26508769 2.8225806451618745 15.9298
22 26513270 2.8215952010665633 15.9425
22 26513692 2.843601895732179 15.9437
22 26513694 0.0 15.9437
22 26513729 2.8571428571361985 15.9438
22 26514479 2.80000000000058 15.9459
22 26514843 2.7472527472512245 15.9469
22 26515631 2.9187817258882855 15.9492
22 26515853 2.7027027027044053 15.9498
22 26516051 2.5252525252556115 15.9503
22 26516130 3.7974683544215297 15.9506
22 26516227 2.0618556700982875 15.9508
22 26516530 2.970297029707773 15.9517
22 26516603 2.739726027390875 15.9519
22 26516836 3.0042918454941843 15.9526
22 26517370 1.685393258426365 15.9535
22 26518189 1.7094017094020635 15.9549
22 26518309 1.6666666666627823 15.9551
22 26518455 2.0547945205431564 15.9554
22 26519055 1.6666666666687038 15.9564
22 26519518 1.9438444924399112 15.9573
22 26520564 1.7208413001905905 15.9591
22 26520808 1.6393442622985415 15.9595
22 26520939 1.52671755724835 15.9597
22 26521029 2.222222222217043 15.9599
22 26521071 2.380952380989126 15.96
22 26522004 1.714898177920497 15.9616
22 26523210 1.741293532337196 15.9637
22 26524745 1.7589576547236567 15.9664
22 26526896 1.7666201766620295 15.9702
22 26527066 1.7647058823488282 15.9705
22 26528482 1.7655367231634906 15.972999999999999
22 26531396 1.7501715854497422 15.9781
22 26531916 1.7307692307720293 15.979000000000001
22 26532347 1.6241299303906462 15.9797
22 26532735 1.8041237113405797 15.9804
22 26532809 1.351351351348202 15.9805
22 26533267 1.7467248908295019 15.9813
22 26534208 1.8065887353874504 15.982999999999999
22 26536010 1.7203107658166799 15.9861
22 26536088 2.564102564096588 15.9863
22 26537450 1.76211453744474 15.9887
22 26541422 1.737160120845898 15.9956
22 26543273 1.782820097245376 15.9989
22 26543287 0.0 15.9989
22 26545876 1.7381228273458456 16.0034
22 26550160 1.7507002801121114 16.0109
22 26550600 1.818181818185655 16.0117
22 26550841 1.6597510373405302 16.0121
22 26553689 1.7556179775277407 16.0171
22 26555347 1.7490952955370005 16.02
22 26557350 1.7473789316020711 16.0235
22 26557486 2.2058823529621585 16.0238
22 26558053 0.0 16.0238
22 26558561 0.0 16.0238
22 26559771 0.0 16.0238
22 26561478 0.0 16.0238
22 26562140 0.0 16.0238
22 26565156 0.0 16.0238
22 26566757 0.0 16.0238
22 26573043 0.0 16.0238
22 26573240 0.0 16.0238
22 26573345 0.0 16.0238
22 26577346 0.0 16.0238
22 26577566 0.0 16.0238
22 26578110 0.0 16.0238
22 26578221 0.0 16.0238
22 26578256 0.0 16.0238
22 26578686 0.0 16.0238
22 26580475 0.0 16.0238
22 26581298 0.0 16.0238
22 26581516 0.0 16.0238
22 26582116 0.0 16.0238
22 26582436 0.0 16.0238
22 26583547 0.0 16.0238
22 26584159 0.0 16.0238
22 26584585 0.0 16.0238
22 26586795 0.0 16.0238
22 26587948 10.581092801384594 16.035999999999998
22 26588174 10.619469026555363 16.0384
22 26588406 10.77586206897103 16.0409
22 26588745 0.0 16.0409
22 26589485 0.0 16.0409
22 26589752 0.0 16.0409
22 26590200 0.0 16.0409
22 26590622 0.0 16.0409
22 26590826 0.0 16.0409
22 26592757 0.0 16.0409
22 26592862 0.0 16.0409
22 26592908 0.0 16.0409
22 26593779 0.0 16.0409
22 26594337 0.0 16.0409
22 26597805 0.0 16.0409
22 26599875 0.0 16.0409
22 26600158 0.0 16.0409
22 26600324 0.0 16.0409
22 26601101 0.0 16.0409
22 26601559 0.0 16.0409
22 26602017 0.0 16.0409
22 26603527 0.0 16.0409
22 26603541 0.0 16.0409
22 26605313 0.0 16.0409
22 26605643 0.0 16.0409
22 26606025 0.0 16.0409
22 26606256 0.0 16.0409
22 26606433 0.0 16.0409
22 26606541 0.0 16.0409
22 26608130 0.0 16.0409
22 26611228 0.0 16.0409
22 26611463 0.0 16.0409
22 26612114 0.0 16.0409
22 26613062 0.1054852320672647 16.041
22 26615238 0.0 16.041
22 26615559 0.0 16.041
22 26615844 0.0 16.041
22 26617678 0.0 16.041
22 26617787 0.0 16.041
22 26617829 0.0 16.041
22 26617905 0.0 16.041
22 26618065 0.0 16.041
22 26618428 0.0 16.041
22 26619070 0.0 16.041
22 26619159 0.0 16.041
22 26619384 0.0 16.041
22 26619760 0.0 16.041
22 26619816 0.0 16.041
22 26620244 0.0 16.041
