indivID,Country,Location,Lat,Long,AvgDate_calBP,Sex,Cov_Autosomes,Data_Type,Publication,Contact,Group_ID,Assessment,snps_per25kb,mle_lambda_jt,mle_eps_jt,mle_lambda_marginal,nsnps,npanel
I0867,Israel,Motza,31.79,35.168,8700.0,M,2.0869999999999997,1240K,LazaridisNature2016,"Pinhasi, Ron",Israel_PPNB,PASS (Xcontam=0.015),3.10546875,508.6365860999401,0.01397062871365935,599.7988863137449,11502.0,49.0
I1165,Israel,"Upper Galilee, Pki'in",32.974167,35.331389,5950.0,M,0.902,1240K,HarneyMayNatureCommunications2018,"May, Hila",Israel_C,PASS (Xcontam=0.012),1.546875,457.54125209383085,0.015405802499242819,547.8454366668753,5720.0,49.0
I1303,Spain,"Burgos, Atapuerca, El Mirador Cave",42.33333333,-3.5,4573.0,M,0.733,1240K,MathiesonNature2015,"Lalueza-Fox, Carles",Iberia_C,PASS (Xcontam=0.007),1.5810546875,381.6286300094004,0.011955789352671291,439.44248138244706,5878.0,49.0
I1560_d,Germany,Erwitte-Schmerlecke,51.6,8.25,5390.0,M,0.006999999999999999,1240K,LipsonNature2017,"Haak, Wolfgang",Germany_MN_lc,PASS,0.023345947265625,100.14476505619065,0.21504503075503478,1089.407783911845,83.0,49.0
I0247,Russia,"Samara Oblast, Volga River Valley, Volga Steppes, Nadezhdinka",52.43,51.16,2239.0,M,2.812,1240K,MathiesonNature2015,"Anthony, David",Russia_IA_Scythian_questionable,PASS (Xcontam=0.004),3.939453125,529.957419971214,0.010045005083482288,591.8565696886058,14865.0,49.0
I0374,Russia,"Samara Oblast, Volga River Valley, Samara River, Nikolaevka III",49.96666667,44.66666667,4350.0,M,1.9769999999999999,1240K,MathiesonNature2015,"Anthony, David",Russia_Poltavka,PASS (Xcontam=0.004),3.470703125,405.7214305623927,0.010959969893796427,452.2204769144003,12974.0,49.0
I0423,Russia,"Samara Oblast, Volga River Valley, Samara River, Barinovka I",52.54,50.5,3475.0,M,0.485,1240K,MathiesonNature2015,"Anthony, David",Russia_Srubnaya,PASS,0.986328125,399.1388849582393,0.003398978138380685,410.004148437293,3728.0,49.0
I0443,Russia,"Samara Oblast, Volga River Valley, Sok River, Lopatino II",53.64,50.655,4850.0,M,5.317,1240K,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),"Anthony, David",Russia_EBA_Yamnaya_Samara,PASS (Xcontam=0.003),4.56640625,428.03626123236535,0.010330722501177446,481.70504270109245,17212.0,49.0
I1160,Israel,"Upper Galilee, Pki'in",32.974167,35.331389,5950.0,M,1.308,1240K,HarneyMayNatureCommunications2018,"May, Hila",Israel_C,PASS,2.193359375,514.8957150705567,0.013230219729367134,571.0252099767945,8169.0,49.0
I1166,Israel,"Upper Galilee, Pki'in",32.974167,35.331389,5950.0,M,0.981,1240K,HarneyMayNatureCommunications2018,"May, Hila",Israel_C_father.or.son.I1169,PASS (Xcontam=0.01),1.8603515625,555.2751326846643,0.014222997646882105,661.2397363237742,6928.0,49.0
I0172,Germany,Esperstedt,51.42,11.68,5173.0,M,25.372,1240K,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),"Haak, Wolfgang",Germany_MN_Esperstedt,"PASS (Xcontam=0.007, mtcontam=0.959-0.985)",6.13671875,415.3079637997302,0.008592616428856007,458.9598222405704,22919.0,49.0
I0412,Spain,Els Trocs,42.5,0.5,7144.0,M,13.785,1240K,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),"Haak, Wolfgang",Iberia_EN,PASS (Xcontam=0.005),4.44921875,395.7204198769129,0.004918250555830127,413.9402757710486,16748.0,49.0
I0038,Peru,"Lauricocha, Highlands",-10.3222,-76.6666667,8625.0,M,5.414,1240K,PosthNakatsukaCell2018,"Haak, Wolfgang",Peru_Lauricocha_8600BP,PASS (Xcontam=0.003),4.5,819.9581579022318,0.015135462374234371,977.2455613863807,16963.0,49.0
I0104,Germany,Esperstedt,51.42,11.68,4378.0,M,4.184,1240K,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),"Haak, Wolfgang",Germany_CordedWare,PASS (Xcontam=0.002),4.35546875,394.9499268189068,0.005845642772328469,416.1137126840189,16492.0,49.0
I0116,Germany,Esperstedt,51.42,11.68,3987.0,M,1.6480000000000001,1240K,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),"Haak, Wolfgang",Germany_EBA_Unetice,PASS,1.6435546875,385.6282662193843,0.010048478634863306,424.8172747216362,6387.0,49.0
I0406,Spain,La Mina,41.2522,-2.32622,5700.0,M,3.947,1240K,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),"Haak, Wolfgang",Iberia_MN,PASS (Xcontam=0.009),2.16015625,374.56709813737154,0.013055251902347574,431.5820301040464,8246.0,49.0
I0410,Spain,Els Trocs,42.5,0.5,7130.0,M,1.305,1240K,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),"Haak, Wolfgang",Iberia_EN,PASS,0.97802734375,372.40722135077726,0.004521854276142822,386.6205278200709,3870.0,49.0
NE6.SG,Hungary,Apc-Berekalya I,47.167,19.833,7052.0,M,1.043,Shotgun,GambaNatureCommunications2014,..,Hungary_MN_LBK_published.SG,PASS (Xcontam=0.006),3.171875,390.4125492148442,0.008977171931879671,434.77620648293345,11709.0,49.0
Villabruna,Italy,"Veneto, Villabruna",46.15,12.21,13980.0,M,3.137,1240K,FuNature2016,"Paabo, Svante",Italy_North_Villabruna_HG,PASS,3.91015625,348.70995338936666,0.020847533524622035,457.07281105234995,14649.0,49.0
Kostenki12,Russia,Kostenki,51.23,39.3,32415.0,M,0.03,1240K,FuNature2016,"Paabo, Svante",Russia_Kostenki12,PASS,0.1220703125,603.7446356834942,0.08639957854600541,1099.4214218630261,443.0,49.0
Vestonice16,Czech Republic,Dolni Vestonice,48.53,16.39,30010.0,M,0.9990000000000001,1240K,FuNature2016,"Paabo, Svante",Czech_Vestonice16,PASS,2.671875,472.2977434639225,0.020454575246681036,600.8096070037196,10018.0,49.0
Kostenki14,Russia,Kostenki,51.23,39.3,37470.0,M,16.136,1240K,FuNature2016,"Paabo, Svante",Russia_Kostenki14,PASS,6.37109375,601.7609401958628,0.026124443425362714,866.3823082091885,23824.0,49.0
Pavlov1_d,Czech Republic,Dolni Vestonice,48.53,16.39,30260.0,M,0.027999999999999997,1240K,FuNature2016,"Paabo, Svante",Czech_Pavlov1,PASS,0.09869384765625,100.2838945075671,0.09248881937475781,1031.0546348567118,361.0,49.0
Vestonice13_d,Czech Republic,Dolni Vestonice,48.53,16.39,30870.0,M,0.071,1240K,FuNature2016,"Paabo, Svante",Czech_Vestonice13,PASS,0.24365234375,336.15144157544717,0.015711937984212745,385.8470682961605,944.0,49.0
Vestonice15_d,Czech Republic,Dolni Vestonice,48.53,16.39,30870.0,M,0.015,1240K,FuNature2016,"Paabo, Svante",Czech_Vestonice15,PASS,0.052764892578125,100.07369081490079,0.050681265181478405,1105.9939340364751,192.0,49.0
Vestonice43_d,Czech Republic,Dolni Vestonice,48.53,16.39,30010.0,M,0.087,1240K,FuNature2016,"Paabo, Svante",Czech_Vestonice43,PASS,0.28369140625,261.3792650919576,0.04146792700580312,435.821433782448,1098.0,49.0
Vestonice14_d,Czech Republic,Dolni Vestonice,48.53,16.39,30870.0,M,0.003,1240K,FuNature2016,"Paabo, Svante",Czech_Vestonice14_lc,PASS,0.001644134521484375,99.98489121413436,0.9,999999.9848824409,6.0,49.0
I1577,Austria,Krems-Wachtberg,48.41,15.59,30950.0,M,0.21600000000000003,1240K,FuNature2016,"Pinhasi, Ron",Austria_KremsWA3,PASS,0.6630859375,503.06921343373534,0.012758958398997945,565.0697132610426,2486.0,49.0
I0308,Argentina,Arroyo Seco II,-38.3605556,-60.2441667,7435.0,M,0.53,1240K,PosthNakatsukaCell2018,"Fehren-Schmitz, Lars",Argentina_ArroyoSeco2_7700BP,PASS,1.474609375,643.9104506378565,0.02895350630559628,807.2186076656785,5523.0,49.0
I1893,Hungary,Alsónyék-elkerülö 2,46.204523,18.729916,6889.0,M,0.052000000000000005,1240K,LipsonNature2017,"Szécsényi-Nagy, Anna",Hungary_LN_Sopot,PASS,0.1651611328125,228.1363644152916,0.013131105471665766,248.09493658338218,608.0,49.0
I1904,Hungary,"Bátaszék, Lajvér",46.20487,18.7004,7028.0,M,2.7680000000000002,1240K,LipsonNature2017,"Szécsényi-Nagy, Anna",Hungary_MN_LBK,PASS (Xcontam=0.005),3.541015625,431.7434533533905,0.008195446948739348,459.2359982630364,13185.0,49.0
I1593,Germany,Blatterhole Cave,51.358333,7.551111,5601.0,M,0.7979999999999999,1240K,LipsonNature2017,"Burger, Joachim",Germany_MN_Blatterhohle,"PASS (mtcontam=0.932-0.988, Xcontam=0.005 neutralizes the mtcontam concern)",1.9306640625,371.38350751157174,0.012852747778757254,426.2271256180536,7161.0,49.0
I1565,Germany,Blatterhole Cave,51.358333,7.551111,5735.0,M,4.577,1240K,LipsonNature2017,"Burger, Joachim",Germany_MN_Blatterhohle,"PASS (Xcontam=0.006, mtcontam=0.901-0.992)",3.978515625,416.76656666653804,0.0057380543284890895,440.16732330803376,14857.0,49.0
mota.SG,Ethiopia,"Gamo Highlands, Mota Cave",6.797495,38.207852,4472.0,M,11.289000000000001,Shotgun,LlorenteScience2015,..,Ethiopia_4500BP_published.SG,PASS (Xcontam=0.0125),7.8046875,2692.493387626662,0.1401032456923406,14441.412309486292,28939.0,49.0
ATP17.SG,Spain,"El Portalon Cave, Sierra de Atapuerca",42.3525,-3.518333333,4889.0,M,0.032,Shotgun,GuntherPNAS2015,..,Iberia_C.SG,PASS,0.1287841796875,556.6237358256034,0.01395345129511728,603.9489216927755,477.0,49.0
I1876,Hungary,"Alsonyek-Bataszek, Mérnöki telep",46.208562,18.700047,7544.0,M,0.203,1240K,LipsonNature2017,"Szécsényi-Nagy, Anna",Hungary_EN_Starcevo,PASS (Xcontam=0.02 andXcontamZ=0.9),0.69921875,294.18161591770587,0.012974788876185686,326.901044089137,2654.0,49.0
I1882,Hungary,"Budakeszi, Sziliskert-Tangazdaság",47.50163,18.910468,7050.0,M,0.165,1240K,LipsonNature2017,"Szécsényi-Nagy, Anna",Hungary_MN_LBK,PASS,0.5419921875,407.58442411479274,0.016525181509418476,478.7573405974209,2024.0,49.0
I1926_published,Ukraine,Verteba Cave,48.7225,25.880833,5736.0,M,0.21100000000000002,1240K,MathiesonNature2018,"Lillie, Malcolm",Ukraine_Eneolithic_Trypillia_published,PASS (Xcontam=0.046 andXcontamZ=1.3),0.62255859375,407.25131634489895,0.010604618875564732,447.19689798918733,2360.0,49.0
I2062,Israel,Tel Shadud,..,..,3197.0,M,1.148,1240K,VanDenBrink2017,"van den Brink, Edwin",Israel_MLBA,PASS (Xcontam=0.012),2.298828125,530.2251996208295,0.01869716782737857,653.889509334584,8541.0,49.0
I2071,Russia,"Altai Mountains, Ust'-Kuyum",..,..,4968.0,M,0.635,1240K,NarasimhanPattersonScience2019,"Derevianko, Anatoly; Chikisheva, Tatiana",Russia_Afanasievo,PASS (Xcontam=0.001 andXcontamZ=0.2),1.7197265625,446.74563364010305,0.013442376437706254,526.0413539398403,6368.0,49.0
I2110,Ukraine,Verteba Cave,48.7225,25.880833,5735.0,M,0.154,1240K,MathiesonNature2018,"Lillie, Malcolm",Ukraine_Eneolithic_Trypillia,PASS,0.4765625,405.1744756858161,0.01747365209602326,473.8165791413559,1769.0,49.0
I2111_published,Ukraine,Verteba Cave,48.7225,25.880833,5647.0,M,0.054000000000000006,1240K,MathiesonNature2018,"Lillie, Malcolm",Ukraine_Eneolithic_Trypillian_published,"PASS (literature, mtcontam=0.972)",0.169921875,414.98740058395316,0.05727185715123325,727.1120709751206,619.0,49.0
I2163,Bulgaria,"Merichleri, Kairyaka necropolis",42.132897,25.496288,3638.0,M,4.106,1240K,MathiesonNature2018,"Pinhasi, Ron",Bulgaria_MLBA,PASS (Xcontam=0.008),3.716796875,410.55150584714954,0.00824500925330087,441.96089993578886,13899.0,49.0
I2165,Bulgaria,"Merichleri, Kairyaka necropolis",42.132897,25.496288,4908.0,M,5.55,1240K,MathiesonNature2018,"Pinhasi, Ron",Bulgaria_EBA,PASS (Xcontam=0.008),3.931640625,476.9392631975716,0.007892343947673838,520.0433818772862,14625.0,49.0
I2352,Hungary,"Veszprém, Jutasi út",47.102645,17.912987,6388.0,M,0.10300000000000001,1240K,LipsonNature2017,"Szécsényi-Nagy, Anna",Hungary_LN_Lengyel,PASS,0.339111328125,289.66560091339784,0.01466126723308207,323.42140799896396,1286.0,49.0
I2353,Hungary,Pusztataskony Ledence 1,47.45925,20.51282,6200.0,M,0.275,1240K,LipsonNature2017,"Szécsényi-Nagy, Anna",Hungary_EarlyC_Tiszapolgar,PASS (Xcontam=0.019 andXcontamZ=1.2),0.861328125,443.42788908563574,0.008462741328877523,477.46231550415405,3227.0,49.0
I2354,Hungary,Pusztataskony Ledence 1,47.45925,20.51282,6200.0,M,0.38299999999999995,1240K,LipsonNature2017,"Szécsényi-Nagy, Anna",Hungary_EarlyC_Tiszapolgar,PASS,1.1845703125,410.5149565128968,0.005949687914391646,432.57816587825795,4466.0,49.0
I2364,Hungary,Budapest-Békásmegyer,47.59916,19.05456,4215.0,M,1.794,1240K,OlaldeNature2018,"Szécsényi-Nagy, Anna",Hungary_EBA_BellBeaker,PASS (Xcontam=0.009),3.20703125,425.01449174076953,0.008412245479388914,454.71968249837397,11943.0,49.0
I2369,Hungary,"Budakalász, Luppa csárda",47.62094,19.04494,5185.0,M,1.6640000000000001,1240K,LipsonNature2017,"Szécsényi-Nagy, Anna",Hungary_LateC_Baden,PASS (Xcontam=0.010),3.17578125,418.04483745438256,0.009418058788245403,456.0009958217894,11838.0,49.0
I2371,Hungary,Alsonemedi,47.31875,19.16692,5179.0,M,0.823,1240K,LipsonNature2017,"Szécsényi-Nagy, Anna",Hungary_LateC_Baden,PASS (Xcontam=0.013),1.9541015625,435.58920376873766,0.014070839799358865,481.6860510519869,7337.0,49.0
I2375,Hungary,Tiszadob Ókenéz,48.00363,21.17651,7050.0,M,0.11,1240K,LipsonNature2017,"Szécsényi-Nagy, Anna",Hungary_MN_ALPc_Tiszadob,PASS,0.36376953125,255.9933962652725,0.006470351407490126,267.9578065057905,1336.0,49.0
I2377,Hungary,Tiszadob Ókenéz,48.00363,21.17651,7025.0,M,1.207,1240K,LipsonNature2017,"Szécsényi-Nagy, Anna",Hungary_MN_ALPc_Tiszadob,PASS (Xcontam=0.002 andXcontamZ=0.5),2.435546875,384.27952671322174,0.0070876263787319396,417.4457044343481,9061.0,49.0
I2378,Hungary,"Hejkürt, Lidl logisztikai központ",47.86071,21.00058,7050.0,M,0.094,1240K,LipsonNature2017,"Szécsényi-Nagy, Anna",Hungary_MN_ALPc_Tiszadob,PASS,0.311279296875,475.7894068676577,0.027718121181819863,612.5012870263542,1170.0,49.0
I2379,Hungary,"Hejkürt, Lidl logisztikai központ",47.86071,21.00058,7011.0,M,0.992,1240K,LipsonNature2017,"Szécsényi-Nagy, Anna",Hungary_MN_ALPc_Tiszadob,PASS (Xcontam=0.012),2.369140625,419.4114469848958,0.006348722482439796,438.4507474077968,8841.0,49.0
I2382,Hungary,Mezkövesd-Mocsolyás,47.78134,20.58258,7350.0,M,0.043,1240K,LipsonNature2017,"Szécsényi-Nagy, Anna",Hungary_MN_ALPc_Szatmar,PASS,0.1339111328125,193.42616313101087,0.019174538276327154,216.56665744950175,493.0,49.0
I2387,Hungary,"Hódmez Vásárhely, Kökénydomb Vörös Tanya, Budapest",46.3941,20.244951,6700.0,M,0.06,1240K,LipsonNature2017,"Szécsényi-Nagy, Anna",Hungary_LN_Tisza,PASS,0.2120361328125,297.5662889373584,0.021304882710419,355.7591045851902,761.0,49.0
I2394,Hungary,"Veszprém, Jutasi út",47.102645,17.912987,6238.0,M,0.05,1240K,LipsonNature2017,"Szécsényi-Nagy, Anna",Hungary_C_Balaton_Lasinja,PASS,0.1639404296875,279.39635980215274,0.019355343217597187,314.28640446615543,590.0,49.0
I2395,Hungary,Pusztataskony Ledence 1,47.45925,20.51282,6200.0,M,0.10800000000000001,1240K,LipsonNature2017,"Szécsényi-Nagy, Anna",Hungary_EarlyC_Tiszapolgar,PASS,0.360107421875,374.9169946902654,0.007484873227668245,394.70035187168236,1338.0,49.0
Bichon.SG,Switzerland,Grotte du Bichon,47.09999847,6.869999886,13665.0,M,8.443,Shotgun,JonesNatureCommunications2015,..,Switzerland_Bichon.SG,PASS (literature),7.421875,290.92978019034655,0.006447425004019671,310.61948416326965,27552.0,49.0
KK1.SG,Georgia,Kotias Klde,42.28,43.28,9720.0,M,12.482000000000001,Shotgun,JonesNatureCommunications2015,..,Georgia_Kotias.SG,PASS (literature),7.75390625,586.13209836922,0.012234813221504534,687.8903118728392,28759.0,49.0
SATP.SG,Georgia,Satsurblia,42.38,42.59,13255.0,M,1.1909999999999998,Shotgun,JonesNatureCommunications2015,..,Georgia_Satsurblia.SG,PASS (literature),3.671875,541.712178094915,0.015083626055554048,628.9715397218376,13393.0,49.0
I9133.SG,South Africa,Faraoskop Rock Shelter,-31.980439,18.517695,1970.0,M,2.3280000000000003,Shotgun,SkoglundCell2017,"Krause, Johannes",South_Africa_2000BP.SG,PASS,5.078125,3036.2051415684996,0.28714259570767386,120933.0233159851,18815.0,49.0
I9028.SG,South Africa,St. Helena,-32.76027778,18.02972222,2103.0,M,1.0959999999999999,Shotgun,SkoglundCell2017,"Paabo, Svante",South_Africa_2100BP.SG,PASS,3.345703125,2690.7313644516084,0.3039796787997731,185107.20515523525,12184.0,49.0
rath1.SG,Ireland,"Rathlin Island, County Antrim",55.292132,-6.191685,3906.0,M,11.63,Shotgun,CassidyPNAS2016,..,Ireland_BA.SG,PASS (literature),7.8046875,448.27996253550106,0.009141811290213894,503.3364829160499,28937.0,49.0
rath2.SG,Ireland,"Rathlin Island, County Antrim",55.292132,-6.191685,3833.0,M,1.63,Shotgun,CassidyPNAS2016,..,Ireland_BA.SG,PASS (literature),4.40625,507.57969400713984,0.015196674700296082,618.4490615922765,16275.0,49.0
rath3.SG,Ireland,"Rathlin Island, County Antrim",55.292132,-6.191685,3585.0,M,0.838,Shotgun,CassidyPNAS2016,..,Ireland_BA.SG,PASS (literature),2.67578125,416.8152188768099,0.009021995008345619,462.7158531439278,9978.0,49.0
I0017.SG,Sweden,"Motala, Kanaljorden",58.535,15.046,7626.0,M,2.1959999999999997,Shotgun,LazaridisNature2014,"Krause, Johannes",Sweden_HG_Motala.SG,PASS (literature),5.2421875,395.49368235108074,0.0057371432482598425,426.76235054763094,19494.0,49.0
3DT16.SG,Great Britain,"Driffield Terrace, York",53.958333,-1.080278,1750.0,M,0.6729999999999999,Shotgun,MartinianoNatureCommunications2016,..,England_Roman.SG,PASS (literature),2.23046875,439.4948896689553,0.009211405961602656,492.02352339104976,8223.0,49.0
3DT26.SG,Great Britain,"Driffield Terrace, York",53.958333,-1.080278,1750.0,M,1.112,Shotgun,MartinianoNatureCommunications2016,..,England_Roman_MiddleEast.SG,PASS (literature),3.498046875,559.8312669090732,0.014050025440037141,676.468203942969,13060.0,49.0
6DT18.SG,Great Britain,"Driffield Terrace, York",53.958333,-1.080278,1750.0,M,1.0590000000000002,Shotgun,MartinianoNatureCommunications2016,..,England_Roman.SG,PASS (literature),3.25390625,443.2420214608226,0.006991649936218696,476.56625207164757,11941.0,49.0
6DT21.SG,Great Britain,"Driffield Terrace, York",53.958333,-1.080278,1750.0,M,1.151,Shotgun,MartinianoNatureCommunications2016,..,England_Roman.SG,PASS (literature),3.45703125,429.9911401707702,0.008996013183822846,466.6159545327085,12755.0,49.0
6DT22.SG,Great Britain,"Driffield Terrace, York",53.958333,-1.080278,1750.0,M,1.113,Shotgun,MartinianoNatureCommunications2016,..,England_Roman.SG,PASS (literature),3.357421875,369.5798766712645,0.007942116368935619,399.28815398789976,12431.0,49.0
6DT23.SG,Great Britain,"Driffield Terrace, York",53.958333,-1.080278,1750.0,M,0.647,Shotgun,MartinianoNatureCommunications2016,..,England_Roman.SG,PASS (literature),2.208984375,418.9123625171443,0.00876555663041473,457.01039982073553,8159.0,49.0
6DT3.SG,Great Britain,"Driffield Terrace, York",53.958333,-1.080278,1750.0,M,1.681,Shotgun,MartinianoNatureCommunications2016,..,England_Roman.SG,PASS (literature),4.4140625,471.4682998623754,0.008687313917312362,516.7957690549101,16345.0,49.0
NO3423.SG,Great Britain,"North Yorkshire, Stockton-on-Tees, Norton, Norton Bishops Mill",53.633,-1.175,1170.0,M,1.047,Shotgun,MartinianoNatureCommunications2016,..,England_Saxon.SG,PASS (literature),3.205078125,476.19813362643504,0.009664306242041716,524.9965483250994,11894.0,49.0
IS2.SG,Kazakhstan,"Ismailovo, East Kazakhstan",50.3,81.433333,2700.0,M,0.13,Shotgun,UnterlanderNatureCommunications2017,"Burger, Joachim",Kazakhstan_IA_ZevakinoChilikta_1.SG,PASS,0.5341796875,437.6628327686699,0.00840650446914844,478.425085825181,1951.0,49.0
I0595,Kenya,"Kilifi, Panga ya Saidi",-3.7,39.7,410.0,M,0.136,1240K,SkoglundCell2017,"Boivin, Nicky",Kenya_400BP,PASS (missing.mt.metrics),0.3701171875,583.8402033673316,0.3531057241275613,44034.12119882487,1386.0,49.0
I2230,Argentina,Arroyo Seco II,-38.3605556,-60.2441667,8670.0,M,1.686,1240K,PosthNakatsukaCell2018,"Fehren-Schmitz, Lars",Argentina_ArroyoSeco2_7700BP,PASS (Xcontam=0.005),3.53125,685.7225451913052,0.0181358639605625,812.3696987614063,13246.0,49.0
I2232,Argentina,Arroyo Seco II,-38.3605556,-60.2441667,8360.0,M,0.027000000000000003,1240K,PosthNakatsukaCell2018,"Fehren-Schmitz, Lars",Argentina_ArroyoSeco2_7700BP,PASS,0.09674072265625,1494.2386330420022,0.10927127603026536,2157.5660247924807,336.0,49.0
I2261,Peru,"La Galgada, Highlands",-8.466666667,-78.15,4105.0,M,3.7939999999999996,1240K,PosthNakatsukaCell2018,"Fehren-Schmitz, Lars",Peru_LaGalgada_4100BP,PASS,4.66015625,876.8732525696901,0.018114675440388545,1091.1200341120575,17424.0,49.0
I2537,Chile,"Pica Ocho, Coast",-20.5072,-69.3346,645.0,M,0.8540000000000001,1240K,PosthNakatsukaCell2018,"Fehren-Schmitz, Lars",Chile_PicaOcho_700BP,PASS,1.7607421875,786.5386360087347,0.027727812567677236,1027.1305884786093,6542.0,49.0
I2445,Great Britain,"England, Oxfordshire, Yarnton",51.79568333,-1.319891667,4114.0,M,6.82,1240K,OlaldeNature2018,"Loe, Louise",England_BellBeaker,PASS (Xcontam=0.006),3.916015625,345.1558524188166,0.008472990138349042,377.99844229996137,14585.0,49.0
I2452,Great Britain,"England, South Derbyshire, Willington",52.15,-0.38,4049.0,M,7.489,1240K,OlaldeNature2018,"Evans, Christopher",England_BellBeaker,"PASS (batch.flag.for.S2452.E1.L1, Xcontam=0.004)",4.37109375,326.48304968496615,0.007874681113884575,359.5133058185036,16267.0,49.0
I2453,Great Britain,"England, Lincolnshire, West Deeping",52.67,-0.35,4115.0,M,0.958,1240K,OlaldeNature2018,"Evans, Christopher",England_BellBeaker,PASS (Xcontam=0.015),2.14453125,475.5436522569614,0.010090855776223958,530.5545120904475,7994.0,49.0
I1877_all,Hungary,"Alsonyek-Bataszek, Mérnöki telep",46.208562,18.700047,7580.0,M,1.547,1240K,LipsonNature2017,"Szécsényi-Nagy, Anna",Hungary_EN_Starcevo_all,"PASS (Xcontam=0.011, mtcontam=0.931-0.999)",3.115234375,468.77157428614515,0.01345249486828814,548.160962383933,11644.0,49.0
I3345,India,"Uttaranchal, Himalaya, Roopkund",30.24720461,79.73739624,140.0,M,1.547,1240K,HarneyNatureCommunications2019,"Rai, Niraj",India_RoopkundB,PASS,2.77734375,625.7448030842506,0.011515524460884162,711.4661388038559,10331.0,49.0
I3406,India,"Uttaranchal, Himalaya, Roopkund",30.24720461,79.73739624,1018.0,M,0.295,1240K,HarneyNatureCommunications2019,"Rai, Niraj",India_RoopkundA,PASS,0.6865234375,738.4823024055013,0.018852333143261055,920.8141605330081,2563.0,49.0
I3788,Kazakhstan,Oy-Dzhaylau III,42.68943333,73.11748333,3558.0,M,0.33899999999999997,1240K,NarasimhanPattersonScience2019,"Lalueza-Fox, Carles; Pettener, David; Bonora, Gian Luca; Sarno, Stefania",Kazakhstan_MLBA_OyDzhaylau,PASS,0.9208984375,431.74902460680585,0.012258372617411084,488.28143933415294,3448.0,49.0
I3860,Kazakhstan,Oy-Dzhaylau III,42.68943333,73.11748333,3626.0,M,0.264,1240K,NarasimhanPattersonScience2019,"Lalueza-Fox, Carles; Pettener, David; Bonora, Gian Luca; Sarno, Stefania",Kazakhstan_MLBA_OyDzhaylau_o,PASS,0.64453125,402.7901918718065,0.0123674466219978,455.01585786728344,2369.0,49.0
I3352,India,"Uttaranchal, Himalaya, Roopkund",30.24720461,79.73739624,1168.0,M,1.476,1240K,HarneyNatureCommunications2019,"Rai, Niraj",India_RoopkundA,PASS,2.1875,,,839.8235764672224,8141.0,49.0
I3350,India,"Uttaranchal, Himalaya, Roopkund",30.24720461,79.73739624,141.0,M,1.349,1240K,HarneyNatureCommunications2019,"Rai, Niraj",India_RoopkundB,PASS,2.26171875,507.64442123139617,0.006979460200639896,542.176982213477,8389.0,49.0
I3767,Kazakhstan,Ak-Moustafa,47.77798333,72.00968333,3717.0,M,1.8769999999999998,1240K,NarasimhanPattersonScience2019,"Lalueza-Fox, Carles; Pettener, David; Bonora, Gian Luca; Sarno, Stefania",Kazakhstan_MLBA1_AkMoustafa,PASS (Xcontam=0.008),3.150390625,341.7491319399526,0.008011020259143761,368.0825287121876,11724.0,49.0
I2014,Germany,Halberstadt-Sonntagsfeld,51.89583333,11.04666667,6978.0,M,0.017,1240K,LipsonNature2017,"Haak, Wolfgang",Germany_EN_LBK,PASS,0.061920166015625,350.92312401955036,0.05950977699986539,5006.661900706924,244.0,49.0
I2020,Germany,Halberstadt-Sonntagsfeld,51.89583333,11.04666667,7125.0,M,0.055999999999999994,1240K,LipsonNature2017,"Haak, Wolfgang",Germany_EN_LBK_1d.or.2d.rel.I1550,PASS,0.176513671875,284.2209266871713,0.019861182339219522,333.2476954043124,644.0,49.0
I3137_published,Great Britain,"Scotland, Argyll and Bute, Oban, Raschoille Cave",56.414567,-5.469178,5450.0,M,0.076,1240K,OlaldeNature2018,"Bonsall, Clive",Scotland_N_published,PASS (literature),0.239990234375,263.1308147998944,0.008519172222405213,281.74733361995203,889.0,49.0
I3151_published,Ukraine,Verteba Cave,48.7225,25.880833,5750.0,M,0.028999999999999998,1240K,MathiesonNature2018,"Lillie, Malcolm",Ukraine_Eneolithic_Trypillia_published,"PASS (literature, mtcontam=0.96)",0.0899658203125,100.08616235224805,0.027618532983652872,518.1047733909516,344.0,49.0
I3272,Spain,"Basque Country, Alava, La Chabola de la Hechicera",42.57,-2.55,5033.0,M,0.17800000000000002,1240K,LipsonNature2017,"Lalueza-Fox, Carles",Iberia_C,PASS,0.51171875,318.6849614727096,0.004339836966630898,331.5053273305354,1919.0,49.0
I3324,Spain,"Girona, Ullastret, Puig de Sant Andreu",42.006615,3.078667,2227.0,M,0.258,1240K,OlaldeScience2019,"Lalueza-Fox, Carles",Iberia_Iberian,PASS,0.69384765625,414.62282765792907,0.018313357863294563,469.0893817097596,2588.0,49.0
I3346,India,"Uttaranchal, Himalaya, Roopkund",30.24720461,79.73739624,1147.0,M,0.304,1240K,HarneyNatureCommunications2019,"Rai, Niraj",India_RoopkundA,PASS,0.79052734375,685.9509639933831,0.03309883041721118,871.0759275914284,2944.0,49.0
