indivID,panelID,scale_marginal,se_marginal,se_scale_marginal_fd,scale_jt,se_scale_jt,eps_jt,se_eps_jt,nsnps,nref_haps
I3607_published,ceu,223.9276475725032,55.87617692829437,47.69875703769516,259.29042312704405,1.0002893776346298,0.16544112458443494,0.002804927554565708,94,49
I3775,ceu,484.9441901939454,14.597500492055916,14.745590265613094,489.38918855243054,1.0010227492200832,0.020847241620459138,0.0019321755102750865,1161,49
I3778,ceu,286.6108673321988,22.677850747713062,23.991822733971528,259.2946637005127,1.0,0.003321856575598994,1.0,318,49
I3866,ceu,436.5601383528397,18.014707491855496,17.354776528805154,356.2620076884993,1.4440644889978156,0.03672503181801086,0.0008406994701586377,995,49
I3875,ceu,405.70140427726875,4.00832802302361,3.944072895982445,356.3205241251002,8.234918228207667,0.012711924513547324,8.841008691368368e-05,12784,49
I3879,ceu,337.94722677649463,9.460713817998824,9.62921604251928,356.2206331572557,1.085159663679036,0.01086216608005846,0.0003367813435524401,1494,49
I3269,ceu,389.1439362750637,4.177052590557228,4.115648278662201,356.2636966460169,4.908801681032714,0.009095723823028317,0.00010802028935976106,9883,49
I2977,ceu,385.28775381893695,3.9334140485821028,3.883398927275041,356.2568273712121,4.894512470382548,0.007686707450157345,9.745910002591881e-05,12848,49
I2978,ceu,452.68958759678924,4.371042974186499,4.368153575328525,356.35957752224454,14.974379009652345,0.010012197008818436,0.0002817988066950515,13123,49
I3133,ceu,457.2886964295818,4.452366976206995,4.455172555511554,489.3668005311515,3.3738193034839643,0.008226912144265795,0.000255964700642638,12986,49
I3256,ceu,436.3210258852811,4.294572590471788,4.268383581533776,356.37205032542494,12.576256357708214,0.01274609991953795,8.770070124119821e-05,14247,49
I2979,ceu,522.0994630161205,5.103153954401568,5.129700447720723,489.4110475098243,3.3238611022421725,0.007610841964247993,0.0001008916709995778,13187,49
I3134,ceu,415.7405845970182,4.0639865717234125,4.005359662678145,356.3032585932791,9.880770131965715,0.008979512647386381,0.00025970592604661574,13303,49
I3135,ceu,474.3797749772973,4.932409703597922,4.953008490088176,489.38081916550385,1.4399685159237032,0.009948726120977264,0.0002629163040359918,12896,49
I3132,ceu,517.5879491380031,5.556330864202363,5.591130037148245,489.4210553678489,2.6271251079817732,0.013745739903737326,8.915853816151487e-05,12123,49
I3389,ceu,451.1186923331982,4.357738672883339,4.353150055391728,356.36957054011333,15.147209469293687,0.010578227771387857,9.916393525461724e-05,13511,49
I3392,ceu,476.2250826305206,4.812169245832998,4.830414575637898,489.37978782629943,1.516649877617287,0.010036425230853213,9.818687673917361e-05,12145,49
I3394,ceu,544.0942363295852,5.402724909639753,5.426618621409649,489.45008611713,4.894368708665641,0.013521869669334573,9.104469577305235e-05,12979,49
I3396,ceu,508.1220365411682,5.205463230310844,5.235052120452141,489.41057394490855,1.902116262672938,0.013658587309824057,9.193044582206767e-05,12631,49
I3576,ceu,593.0357268377352,5.628451997621968,5.667670900045393,489.49685756102514,9.459888270826362,0.017559637840491412,0.00029785540541288314,13696,49
I3949,ceu,567.1929557395168,5.544637830663412,5.570208085809483,489.481084628237,7.159329534997119,0.01383526418696672,9.874829980337266e-05,12224,49
I3947,ceu,461.3391876776798,4.755025482656418,4.762155031881955,356.3953893724057,14.64971350817556,0.012671594695217033,9.980777632422173e-05,12160,49
I3948,ceu,433.912479608961,4.424313862870809,4.394480311651244,356.2717454976033,11.227740516325728,0.0051924029422128,0.00020783951649693469,12266,49
I3950,ceu,557.1507896452682,5.902647938359267,5.935548611335974,489.4556405132041,5.395268010404814,0.013363525143001508,9.079938291233656e-05,12164,49
I3770,ceu,433.89633447350326,4.935978026215989,4.897506108793505,356.32195910409644,9.703955857224653,0.011066317606328962,0.00013044993242551046,8349,49
I3391,ceu,540.2327657052069,5.651198491528645,5.67852099598176,489.4251535629737,4.435913705250479,0.013943803255527795,0.000367127877653797,11729,49
I3393,ceu,451.50905801039113,4.87522851288112,4.869442113676111,489.36108604403137,3.3100783227151482,0.010190609155225882,0.0003161426841225313,9278,49
I3494,ceu,445.5226359965745,4.696163033077928,4.683634463682882,356.32264221626093,11.816994523277948,0.009302200170369996,0.0003080902359831777,10300,49
I2365,ceu,575.7887623575915,5.808952375400302,5.830995862688668,489.46096535551214,7.6820317620052245,0.01534556115178187,0.00034262604969913154,16194,49
I2403,ceu,389.704464197793,6.5076874070917645,6.369270107625837,356.25269010271023,2.4780489526909695,0.013305612202148289,0.00022580546881329153,3196,49
I3323,ceu,443.3331304768678,7.367557166074169,7.306826011648333,356.2909409539148,5.103048107164377,0.014218953131929335,0.00021073347488166096,3208,49
I3535,ceu,496.3223069420513,8.634655512957563,8.719539123048259,489.39349121744067,1.0331174475344445,0.014106875579414084,0.0011046123426526062,3069,49
I3582,ceu,808.5737244395061,12.180032115378058,12.078548899966307,672.4895807823767,3.2628280941905348,0.0505295978364081,0.00023753306104971184,3765,49
I3583_published,ceu,461.8918676562904,14.340064789768219,14.358433769071702,489.38468992982524,1.0449875549846173,0.018800697105505276,0.0020085340081215193,1234,49
I3585,ceu,522.9615545660772,5.351630360790942,5.38238468754318,489.4185993073001,3.049826540683752,0.010894177981766935,0.00010005988627982348,11480,49
I3588,ceu,413.71832769015754,5.938650273321183,5.806906988230475,356.280972820571,5.054458659060276,0.012339508508914535,0.00016283891972092906,5048,49
I3589,ceu,432.7138398223189,5.455344696980948,5.403380934733219,356.3114064418322,7.821132765995221,0.012165901108161247,0.00013510990429952687,6706,49
I3714,ceu,472.91564711548193,14.53575238064593,14.633663029665335,356.2828182724965,2.447212728566327,0.026976823860605795,0.0017296819921343808,1201,49
I3715,ceu,431.7365708347893,5.729369307190479,5.672421197276706,356.28099457614104,6.879322514145666,0.009257319451869205,0.00016293582618783685,5700,49
I3717,ceu,455.1796811806956,6.081642434824306,6.081865690790101,356.33442190919607,8.976254448748891,0.013289341731367125,0.00014681951898936146,6084,49
I3753,ceu,616.3869979398169,6.3262630161556626,6.376955358142438,489.5147551053185,10.031917120140427,0.013488367481297751,0.00010248269260701403,11517,49
I3756,ceu,484.87025012285375,5.455628441798723,5.485279421903823,489.38721799192365,1.038422725351416,0.011268888358615373,0.00012192607563266743,8229,49
I3759,ceu,578.4757002864017,5.910033064043001,5.943357130502994,489.48202615626985,7.257688972266732,0.013788805946834497,9.399483162624331e-05,11471,49
I3763,ceu,806.2351510821401,8.602857199692712,8.53806817399341,672.4197365784586,5.851024530139839,0.01574546774178495,0.00040873428352806513,10832,49
I3976,ceu,566.2822333795914,5.640481565663906,5.665462131130912,489.47037279291004,6.668906976551896,0.013175507696904223,0.00010760519260321998,10770,49
I3977,ceu,554.9746084272592,5.548626945629207,5.5740501671993234,489.4566875088128,5.615831516619967,0.013051024588589838,9.442073897394815e-05,11401,49
I3983,ceu,747.1810816706295,8.564432341931006,8.444761769194825,672.3731067373002,3.0773905579689393,0.014793997171155558,0.0004440879270200695,9144,49
I4054,ceu,615.622041369134,11.487335876504948,11.63093439241626,489.43722395789547,3.4767417787614687,0.015151276409247174,0.001169638112168163,2858,49
I4068,ceu,345.4311544430594,4.394910365238008,4.416586564343086,356.21316593822195,1.5242890471993853,0.011103351659957699,0.0001505906739760069,5758,49
I4069,ceu,430.391560093123,4.686590426467379,4.641916547395284,356.33719703031994,10.017428325825042,0.012277068330736711,0.00010423716950771357,10829,49
I4070,ceu,390.77660540950626,4.274149059110676,4.211345306380759,356.26731951602477,4.920235308680208,0.009828112870486782,0.00010885018223150228,10181,49
I4073,ceu,407.48728496326424,4.216177274526972,4.14921471131119,356.30361124991356,8.040982128507448,0.010878954982978221,9.84485175584806e-05,11849,49
I4085,ceu,809.6663643726595,8.885761239138676,8.825131790252495,672.4433310375263,5.6670190294707306,0.02028821282299701,0.0005069647467624813,9246,49
I4087,ceu,716.4649408644794,7.128787327149828,7.074729524197531,672.3554389265316,2.396544212578048,0.014259942575139609,0.0003601644708070846,12927,49
I4089,ceu,475.6621645189999,4.910198870621642,4.928695454864209,489.3787788285998,1.6591780329911117,0.009543895653943238,0.0002590530858982241,12568,49
I4112_published,ceu,431.3806635266788,24.615951210493165,23.4593053634419,356.2407062447104,1.1276835380905166,0.031538851662148634,0.003818278084175263,568,49
I4114,ceu,444.7420808579632,5.199977201557367,5.180471702538621,356.31578384078676,10.052122039522276,0.010096621441827533,0.00013097880742879393,8129,49
I4156,ceu,456.5883119161256,55.20330772008385,54.56314334631867,356.23206679697665,1.0116503521575884,0.04865853872573885,0.01125534347100373,229,49
I4159,ceu,1475.6365220441555,44.935366710183224,43.67880826662617,923.7007439752047,2.4700203044288593,0.05147647559646625,0.001442183661491221,2695,49
I4167,ceu,510.0877710405341,20.78538650843611,21.181402541624983,489.39135179785103,1.0059217299947871,0.01256012427719136,0.0007136455492780302,637,49
I4178,ceu,414.1733549096353,4.846873611665444,4.763995451114151,356.3040939091404,7.133396356890489,0.012227925539217161,0.00012079409614179206,7961,49
I4183,ceu,55.75332031632021,,7.890233454885482,99.99458991184689,1.051045501777157,0.017651963870107517,0.006628374000607192,139,49
I4185,ceu,346.48266893467945,20.777482220606633,20.875409581211517,356.2242511036657,1.0011571646298947,0.012174653244037551,0.0008705076392608159,405,49
I4187,ceu,311.4430094950549,15.873292904090603,16.53890097662942,259.3164825707388,1.2283386169622532,0.03198367745690039,0.0018315902381694149,510,49
I4188,ceu,378.35360263421063,6.161484103323053,6.064061197080388,356.2344487241608,1.8030760907894747,0.0074381490233322795,0.00024869081954982485,3304,49
I4248_published,ceu,140348.2808989077,170585.40034084022,121079.12716258461,148735.2107293846,0.9999999999993555,0.07855224000599662,0.017533983776027183,51,49
I4251_published,ceu,884.0648563366874,71.26870267551705,71.79030585510824,489.4336970730421,1.5308888360237674,0.055829454325084536,0.0039761580201949165,809,49
I4252_published,ceu,1254.5111605785014,117.85140920189704,118.03559094204637,1268.9608552882262,1.0000029350010595,0.05899119025781992,0.008339296178463044,311,49
I4253,ceu,385.56095304249015,5.462408543939362,5.361928466298842,356.2599501511718,2.8277115391162972,0.014293414203823096,0.00014690573599393836,5520,49
I4255,ceu,461.8267906366281,5.261087451043813,5.28096797123606,356.4172213258841,13.721634826825671,0.015060541746586574,0.00010520562693554653,11394,49
I4262,ceu,440.05849038544017,4.385571548708433,4.367687605033069,356.367979733528,13.058884345332425,0.011996557880051096,9.677328325174429e-05,12440,49
I4263,ceu,391.46709041379546,4.701977251490368,4.6204949525040195,356.27092134557074,4.345059334252482,0.011909885870970065,0.00013645652771644747,6663,49
I4265,ceu,496.5725633526559,4.91732004273131,4.9447699053562895,489.396045749712,1.1621587410364704,0.011055124793093635,9.201197129153273e-05,13144,49
I4267,ceu,551.9660358778272,5.46447441969705,5.4892255651529736,489.4559626306959,5.834184322155853,0.01245992826416818,9.750177321096299e-05,12711,49
I4285,ceu,936.3211944087825,17.84417509994778,17.986051421203147,672.472622352506,4.2723173152500085,0.03395774161454393,0.0011178355751574995,3608,49
I1594,ceu,497.9113126594172,24.30725082190794,25.110243783030977,356.2446937656068,1.4904486756777275,0.01901149608497262,0.0016124889665943337,1066,49
I1752,ceu,933.3156019413237,8.561110848013419,8.596271480466708,923.6727131826846,1.0056169350467805,0.018496227769365166,0.000429820116583075,12379,49
I1753,ceu,885.1856140842888,8.81924463510366,8.854111472517692,672.5339688584844,9.923902432708982,0.021074822753427605,0.0004340267011491077,13112,49
I1754,ceu,1087.7487192405313,10.151259544831055,10.160034051347754,923.7572827328448,5.086109498140906,0.0183336013361559,0.0003822261930492656,14206,49
I1763,ceu,454.94497502875714,4.544415869903622,4.543427390255713,356.4028800202208,15.013345630845052,0.012887725024153855,9.5007293536033e-05,13877,49
I1767,ceu,523.927800668332,5.291507531774718,5.319902335439198,489.4255115378487,3.1577134638748046,0.012825631780154386,9.620438272864256e-05,11211,49
I1784,ceu,748.4564402370352,7.766498305448204,7.666394661798944,672.381633015048,3.4799476632003166,0.014764401807893415,0.00011074387125468935,9685,49
I1819,ceu,404.3479926933202,4.081336082114689,4.017736876946551,356.2843048429887,7.841019137000023,0.008651567874329715,0.0002512202573926264,13468,49
I1821,ceu,500.7037469964461,6.557441476644288,6.603539593069614,489.39740683865756,1.1468318087021763,0.014029014080860724,0.00015292835716727317,4943,49
I1836,ceu,657.7435209255669,15.333023051507915,15.436798677904491,489.51836592837077,3.781043006611801,0.03618951425779792,0.0009147349630084657,3181,49
I1840,ceu,415.371932304196,4.613444070385405,4.541634346477089,356.3157061525275,8.000478394974838,0.01245340194430217,0.00011158473156820149,9314,49
I1851,ceu,438.7398554788764,6.682378991485326,6.629724674458008,356.2872189806994,6.361762099182751,0.01093600634710501,0.0002089778782507621,4418,49
I1853,ceu,560.5985795089132,19.743297228049144,20.317501554943515,489.39692729596925,1.1273513703224372,0.014132650192287256,0.0020791897770036536,1159,49
I1856,ceu,441.74877231615466,4.896100595257749,4.873613998179556,356.34972700604015,11.114660715331778,0.012285923198217195,0.0001094839087635046,10354,49
I1887,ceu,478.4073705786686,6.598730117137021,6.634508032916221,489.38492669162696,1.1293878902269299,0.01084030146715773,0.00017400297651172029,4720,49
I1889,ceu,383.4949458429908,5.4034118607640815,5.310022371850664,356.24364326547135,2.5784847175526617,0.008932908574074968,0.00019389236458639767,4643,49
I1890,ceu,388.0477899592608,11.251265053113075,10.819837819515609,356.2561127734561,1.290075311268416,0.03943146071320607,0.0008459824840443129,1161,49
I1896,ceu,414.92388896122293,7.175453867714387,6.99340794760592,356.25712252405003,3.429729677390386,0.010855320938008976,0.00023563394231755988,2836,49
I1899,ceu,452.91090199699465,6.659287515695398,6.653461662832112,356.3059187972468,7.157754250517831,0.012445637859685103,0.00021657682716554418,3679,49
I1901,ceu,486.22471754461924,6.183674727105012,6.22278322949853,489.3888595705848,1.0164984189714932,0.007755966689894465,0.00015537904989424355,6261,49
I1903,ceu,513.9116994896837,6.125086826512726,6.166536677036065,489.41067864876203,1.9372689834070604,0.013407692801160977,0.00011477318426314425,7955,49
I1906,ceu,438.36391799563313,6.029103039967492,5.980105411597047,356.277825606776,7.012038087429141,0.00864111835484958,0.00016423233991216942,5660,49
I1934_published,ceu,478.12132149272475,47.646026564674834,48.183773263841466,489.3899953653336,1.0000466864055735,0.010984175330216105,0.0009812229836650367,317,49
I1975,ceu,409.92040491443515,14.291767882247742,13.61395389730711,356.2481988622537,1.340218075050455,0.02724021572583914,0.001961688023466925,1136,49
I2464,ceu,331.5222617420525,16.7968465925852,17.361686758996083,259.33006878088264,1.4027979223057614,0.03727435308009198,0.0016906951029427367,545,49
I2510,ceu,495.82408322950937,5.0095411349811005,5.038765191326217,489.39793517211007,1.1763862618974419,0.013659006864931142,8.603755557189379e-05,13838,49
I2514,ceu,952.5423477806607,8.920485923465803,8.954699805497821,923.7019683636693,1.0,0.04141514130707543,1.0,11858,49
I2520,ceu,521.4944975391514,5.230073993758902,5.256999072905317,489.4289743087952,3.218438852580273,0.013710207810401403,9.192178622952577e-05,13001,49
I2532,ceu,439.74222357168276,4.671140964850762,4.646675334306378,356.3651345543631,11.663627490677511,0.013076476440630405,0.00011068638270874506,10613,49
I2565_published,ceu,194602.31897642926,41609.94230098784,52428.80001037598,204335.971785695,1.0,0.19288098832581463,0.0144814993345422,170,49
I2566,ceu,439.75789818129925,5.619101410549102,5.58542326519656,356.33185819039227,8.489552949725073,0.01369958878583271,0.00014480146592620982,6574,49
I2567,ceu,427.93271314027317,5.036185534295908,4.976578647481147,356.3161773631925,8.640223634116378,0.011648076399181546,0.00012638567259563928,8112,49
I2568,ceu,403.17650662544014,4.787928945728528,4.698599961120201,356.28582326467614,5.7220836205310315,0.01183276119309816,0.00011950333328206725,7906,49
I2569_published,ceu,68.96472139692851,,4.298857714805505,99.98643277159684,1.544636137094255,0.01251568142678758,0.001218109530947677,186,49
I2575_published,ceu,1464.5650119597215,,nan,672.3605880634703,1.0118734254030182,0.16168359739575258,0.0018257921457523149,251,49
I2596,ceu,418.78852082769413,5.164719239116931,5.084300796460621,356.31667566672115,6.971651179977576,0.01431734465363552,0.00013241965766963828,6761,49
I2598_published,ceu,289.71744920006523,9.795684693145652,10.253192442687487,259.3034024096944,1.2682769814170611,0.012565719689010902,0.0005239493005165624,821,49
I2602,ceu,400.8282793418687,4.407014218592064,4.331779041701146,356.30726452821347,6.305731639466511,0.014246858928871646,0.00010933413651404451,9037,49
I2618,ceu,397.2286817668229,4.544115314895116,4.466491522504424,356.26272089110927,5.4120259692038415,0.008130550748022295,0.0003142959005887348,8700,49
I2629_published,ceu,159.1310828336689,16.886155853809626,17.95164488190049,137.39970715788326,1.0289306985505506,0.07264725494640341,0.00768902110137573,237,49
I2630,ceu,435.9642058263538,4.284706257236787,4.257606623900847,356.28935280263164,12.845853087517314,0.006035783919910917,0.0002093339231981582,16844,49
I2631,ceu,368.7856329499382,3.6786469535308,3.655711809215866,356.23386681963973,2.4074684706299134,0.005145297845195703,0.00019938767055992338,14399,49
I2635,ceu,392.30928952120996,4.0673288687115505,4.001797917112849,356.2901625775327,5.687593858592851,0.012675803903613671,9.516213061486035e-05,12368,49
I2637,ceu,471.4667972318229,4.595718230727621,4.610061433260646,489.3726596989206,2.1508902786502757,0.010153217882024763,0.0002509320965107312,13796,49
I2650,ceu,431.4409676017878,4.273512383163452,4.2404463115973305,356.3316590058836,11.718994604879734,0.010152112062581488,9.993997752773722e-05,11851,49
I2653,ceu,462.03872642550357,5.897126748468914,5.906962921270578,356.34581369973887,10.78626108145908,0.012267801680576148,0.00014236061422124964,7616,49
I2655,ceu,409.5053981858667,4.131238482215251,4.059056589543914,356.26065322574954,8.49530287114138,0.005248224866203513,0.00020533563409631163,14110,49
I2660,ceu,508.42937928930365,5.028295962598323,5.057051320381374,489.41124510150934,2.179616886658411,0.01674447489900898,0.0002820904278899595,13738,49
I2691,ceu,391.9363907567966,4.073176912734031,4.011509219571104,356.2835478555819,5.489729741777462,0.011885410887786243,9.084757862864979e-05,12621,49
I2741,ceu,487.2515679496847,4.882702598814687,4.9073592907908825,489.38949351162626,1.008880710303653,0.005478311081149968,0.00018687294505818046,15465,49
I2743,ceu,450.051816461057,7.379567083738926,7.360323213398962,356.28039804196374,5.968978721720817,0.010448925411140019,0.00023920457751477035,3811,49
I2744,ceu,362.53051493885323,6.332530543248128,6.294339619145819,356.22574574380803,1.0,0.0036350939473557315,1.0,3446,49
I2746,ceu,450.7599829488361,14.720133706366905,14.58976411983728,356.2577869974137,2.1346204320946827,0.01849833887674901,0.0016079288180806436,1427,49
I2752,ceu,420.8550450159158,5.336343230375778,5.246495766747132,356.2849841608254,6.654093595312446,0.01014705248707963,0.00037385089582649193,6928,49
I2753,ceu,427.7943662997729,4.26968772184264,4.227722227051769,356.3430445777642,11.164120978374935,0.011634776604068054,8.651254775690632e-05,15121,49
I2754,ceu,413.3014568749223,6.600459733673854,6.443882721437618,356.26701317258136,4.1962028208466755,0.011360609367491977,0.00020581573029441864,3935,49
I2755,ceu,321.5779751544423,14.640068672511871,15.116619018667611,356.21867416466745,1.0371877777597378,0.02318087462161113,0.0039641957890493105,466,49
I2783,ceu,570.6983081614994,6.305691247741021,6.336412828032784,489.44940477264436,6.13884060875489,0.010792433387581348,0.0001232702795073856,9220,49
I2787,ceu,330.5540662212947,3.6242413193030525,3.657874110312001,259.49034654890175,16.363362495974926,0.01299683034353063,0.0001215662663279017,9684,49
I2788,ceu,464.70008608909836,4.671284980365556,4.682104160758263,489.3656136470024,2.293954406119091,0.012856608063386626,8.846261328024464e-05,13168,49
I2789,ceu,484.2376629780965,5.727020973697732,5.760137569207243,489.3854683027159,1.0577813834960714,0.0144085321613756,0.00012283804841643645,7542,49
I2796_published,ceu,244.07852782615473,19.09097778907804,18.67807823374853,188.74515692057471,1.1996461844540924,0.01001526565583596,0.0009523536034632838,432,49
I2859,ceu,460.56298397437274,4.707596281672407,4.716695608316762,356.4254000185039,15.318839509203588,0.014122797881581836,9.570122984864646e-05,13427,49
I2860,ceu,431.15278655250705,4.213687011210688,4.179886228604264,356.26397954156016,12.052272988862732,0.004257159734975613,0.0001993925050738317,13960,49
I2923,ceu,671.9081767244096,8.139824698303599,8.150360443303635,672.3359193116765,1.0000766271763626,0.014381564933757926,0.00013083696397726062,7706,49
I2932,ceu,399.5770833496212,4.213731839115035,4.144280416086855,356.25120782418776,6.697444172049437,0.004987524553813628,0.00020818941679836845,13064,49
I2933,ceu,475.86997465855194,5.025756704286635,5.046482384683212,356.4518110285938,16.258691205508303,0.014988369921828936,0.00011033104797603649,11675,49
I2935,ceu,400.51172415551565,4.081495525974985,4.014132909835781,356.24871973360166,7.023542382695432,0.004440304906757579,0.000203047592675762,13277,49
I2959,ceu,759.6351005332856,8.752928586383888,8.628773990247147,672.3698256054798,3.384932469980993,0.013008730191710085,0.0004172950692222948,8898,49
I3041,ceu,399.7609254691623,4.596439906105807,4.513159407821979,356.29220525630797,5.641775514587736,0.013141551759715224,0.00010435914548853765,9513,49
I2656_published_d,ceu,261.05042471618043,29.371374159101652,30.07956536685599,259.2944214346705,1.000008399522738,0.011182208911598822,0.001635336995763234,147,49
I3596_published,ceu,2219.5333436106007,1270.8955609180716,1321.5798927499081,2395.0266123336573,1.0000000086993206,0.05886693885098892,0.014572516113106055,62,49
I3597,ceu,516.333305644633,20.858367946281486,21.661808640938542,356.2742119588106,2.0877054486189452,0.027970538479868752,0.0018430560658790267,1242,49
I3712_published,ceu,694.9257001277178,45.35296799131271,44.409424010843644,672.3371015209542,1.000502259397277,0.043535924548187235,0.0008983415957080423,584,49
I3713_published,ceu,417.9150746362031,22.799119685810123,21.556757634809934,356.2323926249262,1.0741522528327598,0.020383871061116696,0.0034811968369516653,534,49
I3716_published,ceu,312.47208491558126,10.425887207245914,10.852887278668158,259.31945966867755,1.924064711274612,0.016260033445226814,0.0019392300600420296,1030,49
Tianyuan,ceu,851.4630838849738,8.000872727576446,8.012040533831712,672.5451757422481,9.291828640707354,0.023669912261415085,0.000434023399601625,13282,49
CP18,ceu,1156.8827392922549,15.246655101304205,15.351006440152,923.8210428367033,4.113023741489122,0.038652013891466025,0.0005925876686877966,7275,49
CP19,ceu,893.0182054446208,11.21573564311297,11.275790919967731,672.5781729125017,6.524531170509125,0.03859915664998749,0.000650155682980595,6342,49
CP25,ceu,983.5874681935543,11.342086570708213,11.380660603158896,672.6569578711014,10.709803975800735,0.03112175831122754,0.0005746650651897548,9054,49
Ukraine_HG1.SG,ceu,329.3688176018273,6.261462145176207,6.357949824810045,259.36647847394363,5.90643286656507,0.014934959767116226,0.000922558889753546,2475,49
Ukraine_N1.SG,ceu,492.2555589107713,9.938677721726735,10.045285133275717,489.39063722698734,1.0006024678476937,0.016800130011416257,0.0009279734480432183,2589,49
Latvia_HG2.SG,ceu,433.06862712413937,4.048960991522873,4.021589439975824,356.32245154443956,13.241883715243397,0.008393645789510153,0.00019096000591284804,23989,49
Latvia_MN1.SG,ceu,571.320804668788,12.372670093953904,12.51169488817937,489.4184813394287,1.8838685039337824,0.01878273702649044,0.0011038787953613553,2100,49
Latvia_HG3.SG,ceu,329.5186642919841,3.734257061678689,3.769680197140093,259.40976151388986,14.706460840047493,0.008852509373750055,0.00031811806274354337,9656,49
I3952,ceu,526.8410547287954,4.806253524600473,4.829507685423982,489.4077059046966,3.9349035646067,0.005628172266844809,0.00018136532023578592,16261,49
I4074,ceu,477.68530192627424,4.8291316857536675,4.84971633399674,489.38432905879137,1.3697044207271953,0.007156836473681253,0.00010209241770908902,12333,49
I4081_published,ceu,427.54001298054385,6.949573405785318,6.83066740306385,356.279299279155,4.720456633205938,0.012815356702715644,0.00021109401492782685,3636,49
I4295,ceu,476.59380918589017,4.984841296880381,5.005755719193658,489.37794521619054,1.5146915776743253,0.011676761318692889,9.635804726401875e-05,12406,49
I4303,ceu,401.10728040855247,4.177247255218059,4.108654604007575,356.30760631432776,6.931329910601545,0.013074366389370788,9.527412537985451e-05,11811,49
I4315,ceu,740.4998484485375,7.791196082521954,7.694249643782663,672.3863704618954,3.392856332173544,0.018647672327399285,0.00043069844880308576,11398,49
I4322,ceu,372.03615106628047,4.97255777419092,4.914094923191899,356.2385652723844,1.8851419563078766,0.00962062848067825,0.00014654828053629638,6814,49
I4331,ceu,482.08081974932776,4.8369457975627395,4.858974955782475,489.3825696899066,1.2514866157937827,0.010996545691709984,0.00010387413807758733,11264,49
I4419,ceu,1348.5252391192523,12.923602561765406,12.851746435464667,1268.9938594880755,1.6133042236435577,0.02695679509841246,0.00048117898610697046,12115,49
I4424,ceu,1207.8158019884902,11.220329939423994,11.286404955264015,923.8671796861039,8.00561837283124,0.025716576141921233,0.0004569814238729872,12447,49
I4432,ceu,341.7590150013943,3.720152453915933,3.7390264827801545,356.20867660042956,2.35205108949853,0.008568458294165237,0.00010214563688927177,11589,49
I4434,ceu,376.13499149703875,3.9863904505047767,3.9447441416194975,356.243478397849,3.151929568119306,0.007252476905919275,0.00010241427825467422,11444,49
I4436,ceu,423.6947990277455,4.525439962263482,4.46980540133369,356.29866180288417,9.439599452884895,0.008866883583581977,0.00028033524633328926,11699,49
I4438,ceu,389.44455943346196,4.240343125661677,4.1750798312454585,356.26422821528394,4.93452836479093,0.009161727011873103,0.00010112536138047567,11949,49
I4439,ceu,419.76691724095093,4.398698866385964,4.339786771466476,356.31464317355653,9.205335008897908,0.01081877103599145,0.00010454916749685675,11964,49
I4440,ceu,381.71361443869944,4.097022196021847,4.046007044857891,356.2409481786189,3.8163547983354005,0.005387043688321091,0.0002321777857076916,11425,49
I4441,ceu,451.64839378342737,4.831629302564965,4.827422186937457,356.327236387447,12.506352206792346,0.00921710386131935,0.00011047217161161619,11669,49
I4550,ceu,364.88702104134654,3.876781946077358,3.8569473049396032,356.24151779509367,1.8803666914880568,0.011505281369680808,9.08919396685737e-05,12366,49
I4551,ceu,365.6442753503731,3.9030936672058902,3.8822900988253046,356.22857082730377,1.7440130503561706,0.0036467983681165803,0.00019712617544014803,10901,49
I4553,ceu,402.2045946951603,5.195494135421746,5.085633845217038,356.2838900880804,5.160238374233832,0.012674196271324548,0.00014758796443776622,6509,49
I4563,ceu,460.12908564715053,6.49077601020373,6.503301657247933,356.37294072785625,8.615701857591368,0.01829715170235129,0.0006844859062152704,4851,49
I4565,ceu,458.9287611446351,5.168477883090044,5.172644712673046,356.3964990643531,12.483195438899386,0.014798814436334646,0.00010793460882414835,9539,49
I4626,ceu,376.2237705469991,5.7031167370337785,5.6207713674214315,356.24162399923154,1.8408794876213386,0.011892231892740862,0.00018351050123760796,4213,49
I4627,ceu,484.3588578784178,5.169174129140035,5.19831662605158,489.3838912314589,1.1085823904446528,0.01395864714522003,0.00010059488661175665,10242,49
I4628,ceu,345.6366275015541,3.8450361403576254,3.8590993895130117,356.20889525189,1.8336103264725585,0.011341290258583558,0.00010059130865356848,10948,49
I4655_published,ceu,307.00666665633395,14.68543604656799,15.371085512252995,259.295888016761,1.0,0.003488051578468901,1.0,557,49
I4666_published,ceu,413.57009742596995,53.04654686675564,41.30663869904658,356.2263854313108,1.0044450040561221,0.01790160602570735,0.004278623585952775,385,49
I4773,ceu,411.1922888271388,4.231426671673985,4.161749460431339,356.3096713647907,8.585281405952657,0.010954393801461333,9.600884718973924e-05,13095,49
I4774,ceu,420.5322326354724,4.356461722593928,4.2973730409498,356.3398710299439,9.979692826237875,0.012589531141836837,9.597133034088906e-05,12893,49
I4778,ceu,480.97694054097394,5.312325215508793,5.339656365327066,489.38418061496935,1.178650878328061,0.010475045591211428,0.00010606289118463122,10820,49
I4783,ceu,461.2620189001558,4.90271813115437,4.909735637848188,356.40312769414703,14.044568674993094,0.013729380776282983,0.000107910286875784,11144,49
I4784,ceu,526.7221037386208,5.142465646210577,5.1693925642927345,489.41782850611,3.6199222404077633,0.008972518089494345,0.0002618463574277131,12811,49
