indivID,Country,Location,Lat,Long,AvgDate_calBP,Sex,Cov_Autosomes,Data_Type,Publication,Contact,Group_ID,Assessment,snps_per25kb,mle_lambda_jt,mle_eps_jt,mle_lambda_marginal,nsnps,npanel
I1705,Jordan,'Ain Ghazal,31.988,35.976,4032.0,M,2.037,1240K,LazaridisNature2016,"Pinhasi, Ron",Jordan_EBA,PASS (Xcontam=0.01),2.76171875,56.890442018445526,0.9,412.30596760036593,11761.0,240.0
I1507,Hungary,Tiszaszolos-Domaháza,47.559165,20.721246,7660.0,M,5.103,1240K,MathiesonNature2015 (capture of same sample shotgunned in Gamba2014),"Pinhasi, Ron",Hungary_EN_HG_Koros,PASS (Xcontam=0.007),3.53515625,40.839790734318235,0.9,239.3611425834509,15050.0,240.0
I1504,Hungary,Ludas-Varju-Dulo,47.82,19.95,3140.0,M,1.3319999999999999,1240K,MathiesonNature2015 (capture of same sample shotgunned in Gamba2014),"Pinhasi, Ron",Hungary_LBA_Kyjatice,PASS (Xcontam=0.009),2.61328125,28.80280718539605,0.9,265.04953355304383,11070.0,240.0
I1496,Hungary,Apc-Berekalya I,47.167,19.833,7052.0,M,5.246,1240K,MathiesonNature2015 (capture of same sample shotgunned in Gamba2014),"Pinhasi, Ron",Hungary_MN_LBK,"PASS (Xcontam=0.006, mtcontam=0.97)",3.607421875,35.31090765718467,0.9,221.75141894957466,15304.0,240.0
I0676,Macedonia,"Skopje, Sopište, Govrlevo",41.9,21.35,7807.0,M,4.4030000000000005,1240K,MathiesonNature2018,"Pinhasi, Ron",Macedonia_N,PASS (Xcontam=0.006),3.212890625,62.65561585074467,0.9,213.64586987530268,13813.0,240.0
I1734,Ukraine,Vasil'evka,47.434167,35.276389,9202.0,M,4.048,1240K,MathiesonNature2018,"Pinhasi, Ron",Ukraine_N,PASS (Xcontam=0.006),3.26171875,39.10315128038473,0.9,245.05247787806815,13882.0,240.0
I1738,Ukraine,Vovnigi,48.133333,35.083333,7350.0,M,2.12,1240K,MathiesonNature2018,"Pinhasi, Ron",Ukraine_N,PASS (Xcontam=0.007),2.958984375,53.34204946492424,0.9,276.29308661110855,12583.0,240.0
I1710,Jordan,'Ain Ghazal,31.988,35.976,9580.0,M,0.11699999999999999,1240K,LazaridisNature2016,"Pinhasi, Ron",Jordan_PPNB,PASS,0.33642578125,10.0,0.9,291.590155707069,1430.0,240.0
I1730,Jordan,'Ain Ghazal,31.988,35.976,4344.0,M,1.673,1240K,LazaridisNature2016,"Pinhasi, Ron",Jordan_EBA,PASS (Xcontam=0.008),2.70703125,52.33598211864282,0.9,329.1911822304359,11520.0,240.0
I1662,Iran,Seh Gabi,34.5,47.96,6672.0,M,0.9059999999999999,1240K,LazaridisNature2016,"Pinhasi, Ron",Iran_C_SehGabi,PASS (Xcontam=0.011),2.33203125,31.074239988276215,0.9,371.37642099968895,9937.0,240.0
I1674,Iran,Seh Gabi,34.5,47.96,5836.0,M,0.915,1240K,LazaridisNature2016,"Pinhasi, Ron",Iran_C_SehGabi,PASS (Xcontam=0.009),2.328125,31.365469820170663,0.9,413.80400530619136,9922.0,240.0
MA1.SG,Russia,Mal'ta,52.9,103.5,24305.0,M,1.206,Shotgun,RaghavanNature2013,..,Russia_MA1_HG.SG,PASS (literature),3.36328125,46.47297233308751,0.9,421.4134392985158,14240.0,240.0
AfontovaGora2.SG,Russia,Afontova Gora,56.016,92.866,16710.0,M,0.075,Shotgun,RaghavanNature2013,..,Russia_AfontovaGora2.SG,PASS (literature),0.224365234375,32.20115223467988,0.9,999999.9710002189,975.0,240.0
Inuk.SG,Greenland,Qeqertasussuk,69.2438,-53.5413,3885.0,M,14.14,Shotgun,RasmussenNature2010,..,Greenland_Saqqaq.SG,PASS (literature),5.94140625,58.28062017367325,0.9,647.011218165648,25134.0,240.0
LateDorset-XIV-H_126.SG,..,..,..,..,800.0,M,0.321,Shotgun,RaghavanScience2014,..,LateDorset.SG,PASS (literature),0.9462890625,25.148606424607348,0.9,555.2989802684745,4008.0,240.0
MARC1491.SG,..,..,..,..,1550.0,M,0.04,Shotgun,RaghavanScience2014,..,MDorset.SG,PASS (literature),0.10858154296875,24.389651139559696,0.9,267.5501170483978,475.0,240.0
MARC481.SG,..,..,..,..,1550.0,M,0.034,Shotgun,RaghavanScience2014,..,MDorset.SG,PASS (literature),0.1160888671875,102.56728533045013,0.9,700295.4286042388,483.0,240.0
XIV_C_748.SG,..,..,..,..,600.0,M,0.091,Shotgun,RaghavanScience2014,..,Thule.SG,PASS (literature),0.267578125,18.231660826813638,0.9,469.46025181164543,1106.0,240.0
Kostenki14.SG,Russia,Kostenki,51.23,39.3,37470.0,M,2.806,Shotgun,Seguin-OrlandoScience2014,..,Russia_Kostenki14.SG,PASS (literature),5.2734375,76.64567939729669,0.9,512.8461212346316,22324.0,240.0
BR2.SG,Hungary,Ludas-Varju-Dulo,47.82,19.95,3140.0,M,19.164,Shotgun,GambaNatureCommunications2014,GambaNatureCommunications2014,Hungary_LBA.SG,PASS (Xcontam=0.009),7.8515625,69.29662171890777,0.9,303.1037477630238,33222.0,240.0
IR1.SG,Hungary,Ludas-Varju-Dulo,47.82,19.95,2855.0,M,1.117,Shotgun,GambaNatureCommunications2014,GambaNatureCommunications2014,Hungary_Prescythian_IA.SG,PASS (Xcontam=0.006),3.509765625,58.803432679808196,0.9,271.9930047340707,14840.0,240.0
KO1_published.SG,Hungary,Tiszaszolos-Domaháza,47.559165,20.721246,7660.0,M,1.1159999999999999,Shotgun,GambaNatureCommunications2014,..,Hungary_EN_HG_Koros_published.SG,PASS (Xcontam=0.007),3.31640625,44.664283705888295,0.9,247.3433334841091,14043.0,240.0
NE5.SG,Hungary,Kompolt-Kigyoser,47.167,20.833,7050.0,M,0.852,Shotgun,GambaNatureCommunications2014,..,Hungary_ALPc_MN.SG,PASS (Xcontam=0.008),2.78515625,42.4934845312392,0.9,218.34129696854325,11795.0,240.0
NE7.SG,Hungary,Apc-Berekalya I,47.167,19.833,6374.0,M,0.998,Shotgun,GambaNatureCommunications2014,..,Hungary_LN_Lengyel_dup.I1495.SG,PASS,3.15234375,50.01064634681412,0.9,235.14581077615654,13391.0,240.0
Botocudo17.SG,Brazil,..,..,..,300.0,M,1.4069999999999998,Shotgun,MalaspinasCurrentBiology2014,..,Brazil_Botocudo.SG,PASS (literature),3.830078125,92.43165008666386,0.9,761.1949150121234,16297.0,240.0
StoraForvar11.SG,Sweden,"Gotland, Stora Karlso",57.5,18.55,7325.0,M,0.09,Shotgun,SkoglundScience2014,..,Sweden_HG.SG,PASS (literature),0.331787109375,20.537226869483867,0.9,999999.9789689205,1415.0,240.0
Ajvide52.SG,Sweden,"Gotland, Stora Karlso",57.5,18.55,4700.0,M,0.099,Shotgun,SkoglundScience2014,..,Sweden_PWC_NHG.SG,PASS (literature),0.37841796875,10.0,0.9,275.5015778319082,1596.0,240.0
Ajvide58.SG,Sweden,"Gotland, Stora Karlso",57.5,18.55,4700.0,M,2.312,Shotgun,SkoglundScience2014,..,Sweden_PWC_NHG.SG,PASS (literature),5.11328125,50.69721727158313,0.9,283.3214720877376,21726.0,240.0
Ajvide59.SG,Sweden,"Gotland, Stora Karlso",57.5,18.55,4700.0,M,0.006,Shotgun,SkoglundScience2014,..,Sweden_PWC_NHG.SG_lc,PASS (literature),0.0208587646484375,100.01998851872737,0.9,999999.9848824409,85.0,240.0
Ajvide70.SG,Sweden,"Gotland, Stora Karlso",57.5,18.55,4700.0,M,0.171,Shotgun,SkoglundScience2014,..,Sweden_PWC_NHG.SG,PASS (literature),0.57080078125,10.0,0.9,246.70955526684347,2394.0,240.0
Gokhem4.SG,Sweden,"Gökhem, Vastergotland",58.175322,13.40677,4850.0,M,0.036000000000000004,Shotgun,SkoglundScience2014,..,Sweden_TRB_MN.SG,PASS (literature),0.135986328125,16.302450830104412,0.9,107.76688079289262,576.0,240.0
Ire8.SG,Sweden,"Gotland, Stora Karlso",57.5,18.55,4575.0,M,0.042,Shotgun,SkoglundScience2014,..,Sweden_PWC_NHG.SG,PASS (literature),0.1719970703125,9.999999999999986,0.9,335.46385201746926,757.0,240.0
LaBrana1_published.SG,Spain,"Leon, La Brana-Arintero",42.911,-5.3778,7815.0,M,3.516,Shotgun,OlaldeNature2014,..,Iberia_HG_published.SG,PASS (literature),5.3046875,61.041684860226574,0.9,287.5933388306957,22536.0,240.0
I0061.SG,Russia,"Karelia, Yuzhnyy Oleni Ostrov",61.65,35.65,8280.0,M,2.033,Shotgun,FuNature2016,"Haak, Wolfgang",Russia_HG_Karelia.SG,PASS (shotgun),4.734375,51.460155383612914,0.9,262.91585318883284,20147.0,240.0
RISE1.SG,Poland,Oblaczkowo,52.29,17.54,4672.0,M,0.013999999999999999,Shotgun,AllentoftNature2015,..,Poland_CordedWare.SG,PASS (literature),0.035125732421875,104.54201715201985,0.9,21908.792560563266,138.0,240.0
RISE42.SG,Denmark,Marbjerg,55.657,12.148,4032.0,M,0.016,Shotgun,AllentoftNature2015,..,Denmark_LN.SG,PASS (literature),0.040802001953125,50.00165169385192,0.9,999999.9799414463,156.0,240.0
RISE47.SG,Denmark,Sebber skole,56.97,9.552,3362.0,M,0.105,Shotgun,AllentoftNature2015,..,Denmark_BA.SG,PASS (literature),0.204345703125,33.75665449734627,0.9,160.00516112042163,826.0,240.0
RISE61.SG,Denmark,Kyndelöse,55.703,11.855,4622.0,M,0.318,Shotgun,AllentoftNature2015,..,Denmark_MN_B.SG,PASS (literature),0.7861328125,26.67732538822185,0.9,159.5719929680618,3252.0,240.0
RISE94.SG,Sweden,Viby,56.025,14.233,4497.0,M,0.927,Shotgun,AllentoftNature2015,..,Sweden_BattleAxe.SG,PASS (literature),1.904296875,22.392845438822224,0.9,213.3130320712965,8105.0,240.0
RISE98.SG,Sweden,L Beddinge 56,55.381,13.445,4104.0,M,6.125,Shotgun,AllentoftNature2015,..,Sweden_LN.SG,PASS (literature),5.63671875,53.060023714690644,0.9,194.93826653233776,23968.0,240.0
RISE145.SG,Poland,Polwica,50.913,17.177,4023.0,M,0.024,Shotgun,AllentoftNature2015,..,Poland_Unetice_EBA.SG,PASS (literature),0.05712890625,105.46569519006647,0.9,999999.9848824409,239.0,240.0
RISE175.SG,Sweden,Abekås 1,55.397,13.6,3214.0,M,0.10400000000000001,Shotgun,AllentoftNature2015,..,Sweden_BA.SG,PASS (literature),0.2281494140625,40.32288537543586,0.9,121.9732588227859,939.0,240.0
RISE179.SG,Sweden,Abekås 1,55.397,13.6,3843.0,M,0.045,Shotgun,AllentoftNature2015,..,Sweden_LN.SG,PASS (literature),0.09405517578125,16.680815215805072,0.9,544103.9455689128,390.0,240.0
RISE207.SG,Sweden,Ängamöllan,55.997,14.104,3348.0,M,0.017,Shotgun,AllentoftNature2015,..,Sweden_BA.SG,PASS (literature),0.03900146484375,102.45563682245522,0.9,345.4501609429989,163.0,240.0
RISE210.SG,Sweden,Ängamöllan,55.997,14.104,3312.0,M,0.046,Shotgun,AllentoftNature2015,..,Sweden_BA.SG,PASS (literature),0.09161376953125,20.574054705275124,0.9,604.0431038357378,382.0,240.0
RISE247.SG,Hungary,Százhalombatta-Földvár,47.327,18.962,3629.0,M,0.273,Shotgun,AllentoftNature2015,AllentoftNature2015,Hungary_MBA_Vatya.SG,PASS (literature),0.5029296875,10.0,0.9,298.7604525785213,2131.0,240.0
RISE254.SG,Hungary,Százhalombatta-Földvár,47.327,18.962,3969.0,M,0.038,Shotgun,AllentoftNature2015,AllentoftNature2015,Hungary_MBA_Vatya.SG,PASS (literature),0.083251953125,35.90652252775885,0.9,99.85502066138372,360.0,240.0
RISE276.SG,Denmark,Trundholm II,55.914,11.565,2621.0,M,0.083,Shotgun,AllentoftNature2015,..,Denmark_LBA.SG,PASS (literature),0.18212890625,17.93680535982811,0.9,223.43160678133378,774.0,240.0
RISE374.SG,Hungary,"Szöreg, Sziv Utca",46.22,20.199,3693.0,M,0.149,Shotgun,AllentoftNature2015,AllentoftNature2015,Hungary_Maros_EBA.SG,PASS (literature),0.446533203125,31.787572728435748,0.9,303.1470489099617,1885.0,240.0
RISE386.SG,Russia,Bulanovo,52.453,55.16,4122.0,M,0.415,Shotgun,AllentoftNature2015,..,Russia_Sintashta_MLBA.SG,PASS (literature),0.8134765625,26.03808920032205,0.9,304.752352253722,3400.0,240.0
RISE397.SG,Armenia,Kapan,39.2,46.4,2902.0,M,0.24100000000000002,Shotgun,AllentoftNature2015,..,Armenia_LBA.SG,PASS (literature),0.67333984375,30.80042975489577,0.9,437.53135063604,2841.0,240.0
RISE408.SG,Armenia,Norabak,40.15,45.86,3059.0,M,0.106,Shotgun,AllentoftNature2015,..,Armenia_LBA.SG,PASS (literature),0.366943359375,11.528935843980625,0.9,294.1533348831836,1547.0,240.0
RISE413.SG,Armenia,Nerquin Getashen,40.14,45.26,3752.0,M,0.034,Shotgun,AllentoftNature2015,..,Armenia_MBA.SG,PASS (literature),0.0699462890625,33.48230621582212,0.9,252.5151728428476,299.0,240.0
RISE416.SG,Armenia,Nerquin Getashen,40.14,45.26,3494.0,M,0.025,Shotgun,AllentoftNature2015,..,Armenia_MBA.SG,PASS (literature),0.0838623046875,19.60420913122228,0.9,999999.9848824409,357.0,240.0
RISE423.SG,Armenia,Nerquin Getashen,40.14,45.26,3257.0,M,0.642,Shotgun,AllentoftNature2015,..,Armenia_MBA.SG,PASS (literature),1.1826171875,23.66441671862454,0.9,417.5696241726518,5059.0,240.0
RISE431.SG,Poland,Leki Male,52.143,16.538,4117.0,M,0.111,Shotgun,AllentoftNature2015,..,Poland_CordedWare_ProtoUnetice.SG,PASS (literature),0.333984375,24.61065231226003,0.9,777.365844086782,1390.0,240.0
RISE434.SG,Germany,Tiefbrunn,48.932,12.259,4705.0,M,0.1,Shotgun,AllentoftNature2015,..,Germany_CordedWare.SG,PASS (literature),0.264404296875,10.0,0.9,174.7472478642169,1113.0,240.0
RISE436.SG,Germany,Tiefbrunn,48.932,12.259,4674.0,M,0.076,Shotgun,AllentoftNature2015,..,Germany_CordedWare.SG,PASS (literature),0.1395263671875,134.87948261853612,0.9,672361.9975432375,561.0,240.0
RISE446.SG,Germany,Bergrheinfeld,50.009,10.18,4597.0,M,0.172,Shotgun,AllentoftNature2015,..,Germany_CordedWare.SG,PASS (literature),0.484375,21.106488255040084,0.9,266.4349123077256,2013.0,240.0
RISE471.SG,Germany,Untermeitingen,48.17,10.814,3555.0,M,0.10099999999999999,Shotgun,AllentoftNature2015,..,Germany_BA.SG,PASS (literature),0.2958984375,22.086163237761394,0.9,242.92636986582932,1237.0,240.0
RISE479.SG,Hungary,Erd 4,47.341,18.896,3700.0,M,1.4,Shotgun,AllentoftNature2015,AllentoftNature2015,Hungary_MBA_Vatya.SG,PASS (literature),3.46484375,46.90676276001983,0.9,260.91256931564254,14749.0,240.0
RISE486.SG,Italy,"Lombardy, Remedello di Sotto",45.26,10.379,3904.0,M,0.289,Shotgun,AllentoftNature2015,..,Italy_North_Remedello_EBA.SG,PASS (literature),0.6904296875,10.0,0.9,209.6111683626326,2928.0,240.0
RISE487.SG,Italy,"Lombardy, Remedello di Sotto",45.26,10.379,5245.0,M,0.223,Shotgun,AllentoftNature2015,..,Italy_North_Remedello_C.SG,PASS (literature),0.86865234375,12.781221337590697,0.9,329.4543799574829,3586.0,240.0
RISE492.SG,Russia,Sabinka 2,53.152,91.05,2253.0,M,0.141,Shotgun,AllentoftNature2015,..,Russia_IA.SG,PASS (literature),0.445556640625,10.0,0.9,233.66073170346377,1907.0,240.0
RISE493.SG,Russia,Sabinka 2,53.152,91.05,3429.0,M,8.081,Shotgun,AllentoftNature2015,..,Russia_Karasuk.SG,PASS (literature),6.7109375,68.85698713685818,0.9,225.57168481223746,28417.0,240.0
RISE494.SG,Russia,Sabinka 2,53.152,91.05,3292.0,M,0.284,Shotgun,AllentoftNature2015,..,Russia_Karasuk.SG,PASS (literature),0.85693359375,33.32006290987037,0.9,262.59318157652467,3582.0,240.0
RISE495.SG,Russia,Arban 1,52.954,90.187,3100.0,M,4.394,Shotgun,AllentoftNature2015,..,Russia_Karasuk.SG,PASS (literature),6.10546875,91.83140979209497,0.9,648.6927916593106,25959.0,240.0
RISE504.SG,Russia,Kytmanovo,53.456,85.447,1145.0,M,1.631,Shotgun,AllentoftNature2015,..,Russia_IA.SG,PASS (literature),3.46875,42.219028483148804,0.9,586.6881053419003,14659.0,240.0
RISE512.SG,Russia,Kytmanovo,53.456,85.447,3322.0,M,0.303,Shotgun,AllentoftNature2015,..,Russia_Andronovo.SG,PASS (literature),0.8818359375,10.0,0.9,273.60804594241426,3667.0,240.0
RISE524.SG,Russia,Kapova cave,53.043,57.066,3000.0,M,0.037000000000000005,Shotgun,AllentoftNature2015,..,Russia_Mezhovskaya.SG,PASS (literature),0.1141357421875,110.88722111221016,0.9,1018.2974759912591,477.0,240.0
RISE525.SG,Russia,Kapova cave,53.043,57.066,3000.0,M,0.247,Shotgun,AllentoftNature2015,..,Russia_Mezhovskaya.SG,PASS (literature),0.77685546875,18.539031766008982,0.9,209.87500554859722,3281.0,240.0
RISE546.SG,Russia,Temrta IV,46.539,43.699,4850.0,M,0.151,Shotgun,AllentoftNature2015,..,Russia_EBA_Yamnaya_Kalmykia.SG,PASS (literature),0.40771484375,25.846952072092098,0.9,186.87496572647743,1730.0,240.0
RISE548.SG,Russia,Temrta IV,46.539,43.699,4850.0,M,1.089,Shotgun,AllentoftNature2015,..,Russia_EBA_Yamnaya_Kalmykia.SG,PASS (literature),2.43359375,45.013260901791625,0.9,225.9084025018094,10339.0,240.0
RISE550.SG,Russia,Peshany V,46.556,43.676,4935.0,M,0.521,Shotgun,AllentoftNature2015,..,Russia_Kalmykia_EBA_Yamnaya.SG,PASS (literature),1.453125,10.0,0.9,245.15381491277205,6198.0,240.0
RISE552.SG,Russia,Ulan,46.615,43.334,4446.0,M,2.839,Shotgun,AllentoftNature2015,..,Russia_EBA_Yamnaya_Kalmykia.SG,PASS (literature),3.974609375,68.0264332323207,0.9,323.13157499126817,16757.0,240.0
RISE553.SG,Russia,Afontova Gora,56.016,92.866,2821.0,M,0.062,Shotgun,AllentoftNature2015,..,Russia_LBA.SG,PASS (literature),0.233154296875,43.558142286525346,0.9,421.0697636165135,976.0,240.0
RISE554.SG,Russia,Afontova Gora,56.016,92.866,2875.0,M,0.163,Shotgun,AllentoftNature2015,..,Russia_LBA.SG,PASS (literature),0.6357421875,41.88178022242413,0.9,604.8009173709446,2622.0,240.0
RISE555.SG,Russia,Stalingrad Quarry,48.716,44.5,4627.0,M,0.218,Shotgun,AllentoftNature2015,..,Russia_EBA.SG,PASS (literature),0.81884765625,10.0,0.9,251.43691293842727,3442.0,240.0
RISE560.SG,Germany,Augsburg,48.33,10.895,4200.0,M,0.048,Shotgun,AllentoftNature2015,..,Germany_BellBeaker_father.or.son.I4132.SG,PASS (literature),0.2032470703125,34.54365064609629,0.9,343.7270471498769,853.0,240.0
RISE563.SG,Germany,Osterhofen-Altenmarkt,48.691,13.016,4492.0,M,0.32899999999999996,Shotgun,AllentoftNature2015,..,Germany_BellBeaker_dup.I4144.SG,PASS (literature),1.09375,9.999999999999972,0.9,200.02189831951148,4595.0,240.0
RISE564.SG,Germany,Osterhofen-Altenmarkt,48.691,13.016,4200.0,M,0.079,Shotgun,AllentoftNature2015,..,Germany_BellBeaker_dup.I4134.SG,PASS (literature),0.30126953125,14.22518204286308,0.9,265.8161375829143,1246.0,240.0
RISE566.SG,Czech Republic,Knezeves,50.118,14.258,4106.0,M,0.10300000000000001,Shotgun,AllentoftNature2015,..,Czech_BellBeaker_dup.I4145.SG,PASS (literature),0.4052734375,10.59727033192112,0.9,216.12216492264716,1661.0,240.0
RISE598.SG,Lithuania,Turlojiske,54.358,23.302,2647.0,M,0.015,Shotgun,AllentoftNature2015,..,Lithuania_LBA.SG,PASS (literature),0.05657958984375,27.88487135613696,0.9,179711.5453475351,239.0,240.0
RISE600.SG,Russia,Verh-Uimon,50.213,85.725,2450.0,M,0.718,Shotgun,AllentoftNature2015,..,Russia_IA.SG,PASS (literature),1.904296875,36.26130086491728,0.9,419.8281616114526,8086.0,240.0
RISE601.SG,Russia,Verh-Uimon,50.213,85.725,2450.0,M,1.17,Shotgun,AllentoftNature2015,..,Russia_IA.SG,PASS (literature),2.732421875,40.43940573304711,0.9,329.85355716751644,11558.0,240.0
RISE602.SG,Russia,Sary-Bel,50.615,86.459,2450.0,M,1.2830000000000001,Shotgun,AllentoftNature2015,..,Russia_IA.SG,PASS (literature),2.8515625,49.759792765735895,0.9,423.8817724237698,12013.0,240.0
I0237,Peru,"Botigiriayocc, Laramate, Highlands",-14.275556,-74.843611,860.0,M,0.664,1240K,PosthNakatsukaCell2018,"Fehren-Schmitz, Lars",Peru_Laramate_900BP,PASS (Xcontam=0.005),1.4521484375,34.43006245067055,0.9,532.8189253565695,6153.0,240.0
I0867,Israel,Motza,31.79,35.168,8700.0,M,2.0869999999999997,1240K,LazaridisNature2016,"Pinhasi, Ron",Israel_PPNB,PASS (Xcontam=0.015),3.10546875,33.04516476391005,0.9,343.09925625313116,13120.0,240.0
I1165,Israel,"Upper Galilee, Pki'in",32.974167,35.331389,5950.0,M,0.902,1240K,HarneyMayNatureCommunications2018,"May, Hila",Israel_C,PASS (Xcontam=0.012),1.546875,10.0,0.9,332.4312691086328,6553.0,240.0
I1303,Spain,"Burgos, Atapuerca, El Mirador Cave",42.33333333,-3.5,4573.0,M,0.733,1240K,MathiesonNature2015,"Lalueza-Fox, Carles",Iberia_C,PASS (Xcontam=0.007),1.5810546875,42.23616893920412,0.9,218.35999228090387,6712.0,240.0
I1560_d,Germany,Erwitte-Schmerlecke,51.6,8.25,5390.0,M,0.006999999999999999,1240K,LipsonNature2017,"Haak, Wolfgang",Germany_MN_lc,PASS,0.023345947265625,101.19820152259885,0.9,814.3804106613599,94.0,240.0
I0247,Russia,"Samara Oblast, Volga River Valley, Volga Steppes, Nadezhdinka",52.43,51.16,2239.0,M,2.812,1240K,MathiesonNature2015,"Anthony, David",Russia_IA_Scythian_questionable,PASS (Xcontam=0.004),3.939453125,67.4099851446533,0.9,312.4227624082662,16912.0,240.0
I0374,Russia,"Samara Oblast, Volga River Valley, Samara River, Nikolaevka III",49.96666667,44.66666667,4350.0,M,1.9769999999999999,1240K,MathiesonNature2015,"Anthony, David",Russia_Poltavka,PASS (Xcontam=0.004),3.470703125,58.997493088770035,0.9,270.61632275809643,14812.0,240.0
I0423,Russia,"Samara Oblast, Volga River Valley, Samara River, Barinovka I",52.54,50.5,3475.0,M,0.485,1240K,MathiesonNature2015,"Anthony, David",Russia_Srubnaya,PASS,0.986328125,29.28602920928106,0.9,211.6372768813193,4252.0,240.0
I0443,Russia,"Samara Oblast, Volga River Valley, Sok River, Lopatino II",53.64,50.655,4850.0,M,5.317,1240K,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),"Anthony, David",Russia_EBA_Yamnaya_Samara,PASS (Xcontam=0.003),4.56640625,64.36216831009975,0.9,246.06824369873868,19566.0,240.0
I1160,Israel,"Upper Galilee, Pki'in",32.974167,35.331389,5950.0,M,1.308,1240K,HarneyMayNatureCommunications2018,"May, Hila",Israel_C,PASS,2.193359375,48.81224165889927,0.9,354.1421261727904,9329.0,240.0
I1166,Israel,"Upper Galilee, Pki'in",32.974167,35.331389,5950.0,M,0.981,1240K,HarneyMayNatureCommunications2018,"May, Hila",Israel_C_father.or.son.I1169,PASS (Xcontam=0.01),1.8603515625,38.98427231958096,0.9,357.58939434782604,7939.0,240.0
I0172,Germany,Esperstedt,51.42,11.68,5173.0,M,25.372,1240K,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),"Haak, Wolfgang",Germany_MN_Esperstedt,"PASS (Xcontam=0.007, mtcontam=0.959-0.985)",6.13671875,67.29784542737522,0.9,246.7700321881681,26103.0,240.0
I0412,Spain,Els Trocs,42.5,0.5,7144.0,M,13.785,1240K,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),"Haak, Wolfgang",Iberia_EN,PASS (Xcontam=0.005),4.44921875,56.125361838977234,0.9,184.78492403581336,19064.0,240.0
I0038,Peru,"Lauricocha, Highlands",-10.3222,-76.6666667,8625.0,M,5.414,1240K,PosthNakatsukaCell2018,"Haak, Wolfgang",Peru_Lauricocha_8600BP,PASS (Xcontam=0.003),4.5,95.74328468550863,0.9,597.9688103268383,19271.0,240.0
I0104,Germany,Esperstedt,51.42,11.68,4378.0,M,4.184,1240K,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),"Haak, Wolfgang",Germany_CordedWare,PASS (Xcontam=0.002),4.35546875,50.0165152260435,0.9,198.26364127055513,18728.0,240.0
I0116,Germany,Esperstedt,51.42,11.68,3987.0,M,1.6480000000000001,1240K,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),"Haak, Wolfgang",Germany_EBA_Unetice,PASS,1.6435546875,25.962465577149974,0.9,198.94115778727243,7199.0,240.0
I0406,Spain,La Mina,41.2522,-2.32622,5700.0,M,3.947,1240K,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),"Haak, Wolfgang",Iberia_MN,PASS (Xcontam=0.009),2.16015625,33.49667906286265,0.9,215.64634914974215,9344.0,240.0
I0410,Spain,Els Trocs,42.5,0.5,7130.0,M,1.305,1240K,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),"Haak, Wolfgang",Iberia_EN,PASS,0.97802734375,10.000000000000028,0.9,174.58694621612685,4376.0,240.0
NE6.SG,Hungary,Apc-Berekalya I,47.167,19.833,7052.0,M,1.043,Shotgun,GambaNatureCommunications2014,..,Hungary_MN_LBK_published.SG,PASS (Xcontam=0.006),3.171875,33.209481533344984,0.9,218.6952309081086,13421.0,240.0
Villabruna,Italy,"Veneto, Villabruna",46.15,12.21,13980.0,M,3.137,1240K,FuNature2016,"Paabo, Svante",Italy_North_Villabruna_HG,PASS,3.91015625,47.13913975513955,0.9,254.2270937981349,16686.0,240.0
Kostenki12,Russia,Kostenki,51.23,39.3,32415.0,M,0.03,1240K,FuNature2016,"Paabo, Svante",Russia_Kostenki12,PASS,0.1220703125,120.5636706076352,0.9,571.5143470432726,505.0,240.0
Vestonice16,Czech Republic,Dolni Vestonice,48.53,16.39,30010.0,M,0.9990000000000001,1240K,FuNature2016,"Paabo, Svante",Czech_Vestonice16,PASS,2.671875,39.233791646371614,0.9,390.539098370946,11447.0,240.0
Kostenki14,Russia,Kostenki,51.23,39.3,37470.0,M,16.136,1240K,FuNature2016,"Paabo, Svante",Russia_Kostenki14,PASS,6.37109375,88.1519663160541,0.9,489.45233801971835,27165.0,240.0
Pavlov1_d,Czech Republic,Dolni Vestonice,48.53,16.39,30260.0,M,0.027999999999999997,1240K,FuNature2016,"Paabo, Svante",Czech_Pavlov1,PASS,0.09869384765625,36.56214826307824,0.9,432.8099891131577,417.0,240.0
Vestonice13_d,Czech Republic,Dolni Vestonice,48.53,16.39,30870.0,M,0.071,1240K,FuNature2016,"Paabo, Svante",Czech_Vestonice13,PASS,0.24365234375,29.98530816449945,0.9,265.3931913642239,1057.0,240.0
Vestonice15_d,Czech Republic,Dolni Vestonice,48.53,16.39,30870.0,M,0.015,1240K,FuNature2016,"Paabo, Svante",Czech_Vestonice15,PASS,0.052764892578125,40.31066151569425,0.9,112.47844944762622,224.0,240.0
Vestonice43_d,Czech Republic,Dolni Vestonice,48.53,16.39,30010.0,M,0.087,1240K,FuNature2016,"Paabo, Svante",Czech_Vestonice43,PASS,0.28369140625,38.50162001269419,0.9,319.3570111628765,1245.0,240.0
